Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity,Data Set 3:Wavelength(nm),Data Set 3:Intensity,Data Set 4:Wavelength(nm),Data Set 4:Intensity,Data Set 5:Wavelength(nm),Data Set 5:Intensity,Data Set 6:Wavelength(nm),Data Set 6:Intensity,Data Set 7:Wavelength(nm),Data Set 7:Intensity
583.79999999999995,0.018156031976128108,583.79999999999995,0.017949526546459486,583.79999999999995,0.015133558827768028,583.79999999999995,0.019002610988191209,583.79999999999995,0.068085035138136532,583.79999999999995,0.062635953646482362,583.79999999999995,0.017565677373413698
584.60000000000002,0.017684697744207931,584.60000000000002,0.017729118452396091,584.60000000000002,0.015236981087290078,584.60000000000002,0.018955986199062413,584.60000000000002,0.083341513864516811,584.60000000000002,0.060214007782101162,584.60000000000002,0.0181989267821266
585.39999999999998,0.017683002297330521,585.39999999999998,0.017575680509990421,585.39999999999998,0.015620152081584902,585.39999999999998,0.018143867144782683,585.39999999999998,0.077726193806532548,585.39999999999998,0.055822800369607406,585.39999999999998,0.020559836558921019
586.20000000000005,0.017015843951069403,586.20000000000005,0.017480735484855424,586.20000000000005,0.016038927460305351,586.20000000000005,0.017713223637920359,586.20000000000005,0.049184193348761895,586.20000000000005,0.053768766477624325,586.20000000000005,0.024251672134482847
587,0.017739799767723777,587,0.017512948975526223,587,0.015879555453828745,587,0.017810711833371476,587,0.031983037053991512,587,0.054567321956884775,587,0.026783822045895744
587.70000000000005,0.018089061824470381,587.70000000000005,0.018194518620245327,587.70000000000005,0.015854971474106284,587.70000000000005,0.018371057026355719,587.70000000000005,0.027956350720141066,587.70000000000005,0.058031967650873574,587.70000000000005,0.025636852233327397
588.5,0.018702813594093062,588.5,0.017343404287785153,588.5,0.016333935216974814,588.5,0.019113662758661613,588.5,0.025892991870332227,588.5,0.059313725490196069,588.5,0.02205098208760374
589.29999999999995,0.018422217135881592,589.29999999999995,0.017310343073675641,589.29999999999995,0.01664504971897968,589.29999999999995,0.019352720768376522,589.29999999999995,0.024311987657146737,589.29999999999995,0.058105719590040933,589.29999999999995,0.019763824249976691
590,0.017993269075896681,590,0.016396497206751268,590,0.017165551910344766,590,0.018837304917643665,590,0.02276743555182557,590,0.053840822969914284,590,0.018827089850207267
590.79999999999995,0.017801683578749269,590.79999999999995,0.016942431101277518,590.79999999999995,0.017078236396158117,590.79999999999995,0.018054856183718618,590.79999999999995,0.021984139094461824,590.79999999999995,0.049744623314090006,590.79999999999995,0.018025143477191998
591.5,0.017544823376821544,591.5,0.016743216093181756,591.5,0.017052804692996956,591.5,0.017656426167527106,591.5,0.021593338589218653,591.5,0.048055958224188941,591.5,0.016781533192611241
592.29999999999995,0.018166204657392573,592.29999999999995,0.017101803107754124,592.29999999999995,0.016533997948509276,592.29999999999995,0.017927697667912815,592.29999999999995,0.02221132897603486,592.29999999999995,0.049541169688800721,592.29999999999995,0.01629663538567178
593,0.018287429109127441,593,0.017056026042064035,593,0.016129633868246823,593,0.018376991090426658,593,0.024228910760153613,593,0.051467197341539289,593,0.016176258657375622
593.79999999999995,0.018169595551147392,593.79999999999995,0.016846638352703815,593.79999999999995,0.015893119028848025,593.79999999999995,0.017926849944474112,593.79999999999995,0.0253190831023287,593.79999999999995,0.052851529716945136,593.79999999999995,0.016243228809033342
594.5,0.017804226749065385,594.5,0.017139102939057162,594.5,0.015893966752286732,594.5,0.018410052304536167,594.5,0.02519446775683901,594.5,0.052238625670761159,594.5,0.016233056127768875
595.29999999999995,0.017704195383298153,595.29999999999995,0.016851724693336047,595.29999999999995,0.015604045336249497,595.29999999999995,0.018065028864983085,595.29999999999995,0.022990386816205081,595.29999999999995,0.049373320447937061,595.29999999999995,0.016401753092071241
596,0.018051761993167346,596,0.017738443410221849,596,0.01640683943270347,596,0.018445656688961792,596,0.021884107728694591,596,0.045647575934827017,596,0.016571297779812314
596.79999999999995,0.018331510727940117,596.79999999999995,0.01759517814908064,596.79999999999995,0.016334782940413517,596.79999999999995,0.018516017734374335,596.79999999999995,0.022145206547815835,596.79999999999995,0.042901799716860374,596.79999999999995,0.016482286818748252
597.5,0.018259454235650164,597.5,0.01759602587251935,597.5,0.016663699634631195,597.5,0.019232344040080361,597.5,0.021573840950128428,597.5,0.043518094656799171,597.5,0.016046556971253699
598.29999999999995,0.018666361486228737,598.29999999999995,0.01708993497961225,598.29999999999995,0.016702694912811643,598.29999999999995,0.020142799013249914,598.29999999999995,0.02143650975305816,598.29999999999995,0.044893102074379243,598.29999999999995,0.016307655790374947
599,0.018755372447292792,599,0.016650814238362874,599,0.017045175182048608,599,0.020258089400913844,599,0.02083377838813865,599,0.045990056204063989,599,0.016605206717360526
599.79999999999995,0.019126675313445741,599.79999999999995,0.017562116934971131,599.79999999999995,0.017057891033629185,599.79999999999995,0.020976111153497283,599.79999999999995,0.02134156472792316,599.79999999999995,0.045395802073531527,599.79999999999995,0.016511109415664232
600.5,0.018726549850376813,600.5,0.017638412044454616,600.5,0.016689131337792359,600.5,0.021198214694438083,600.5,0.020840560175648299,600.5,0.043808863796275098,600.5,0.015590481761230216
601.29999999999995,0.018505294032874715,601.29999999999995,0.018263184218780464,601.29999999999995,0.016906996261539634,601.29999999999995,0.021216864610089602,601.29999999999995,0.020587938590914102,601.29999999999995,0.041059696684553629,601.29999999999995,0.01526665140764477
602,0.018911353560014582,602,0.017636716597577207,602,0.017528377542110656,602,0.021196519247560674,602,0.021239837915278521,602,0.038456338004289485,602,0.015073370463619949
602.79999999999995,0.019180929613522881,602.79999999999995,0.017696904961725286,602.79999999999995,0.018024295753753292,602.79999999999995,0.021166001203767281,602.79999999999995,0.021002475352441017,602.79999999999995,0.037442460771597873,602.79999999999995,0.015424327967243967
603.5,0.019887930961403153,603.5,0.017221332112611575,603.5,0.018064986478811149,603.5,0.02173058501394505,603.5,0.021066054610343922,603.5,0.037875647448776313,603.5,0.015165772318438832
604.29999999999995,0.019826047150377665,604.29999999999995,0.017509558081771404,604.29999999999995,0.017958173325534274,604.29999999999995,0.021617837796597233,604.29999999999995,0.020619304358146195,604.29999999999995,0.038285945593109709,604.29999999999995,0.015619304358146196
605,0.020592389138967302,605,0.017084848638980014,605,0.017719963039258071,605,0.021201605588192902,605,0.021686588167476244,605,0.037983308325491898,605,0.016049100141569812
605.79999999999995,0.02089417868314641,605.79999999999995,0.017119605299966936,605.79999999999995,0.017605520375032848,605.79999999999995,0.021533913176165403,605.79999999999995,0.023374405533938606,605.79999999999995,0.036518442223409039,605.79999999999995,0.015966870968015395
606.5,0.021082373286538999,606.5,0.016706763985317424,606.5,0.016813746683282043,606.5,0.021783143867144781,606.5,0.026026932173647672,606.5,0.034221111704517519,606.5,0.015467561862617938
607.29999999999995,0.020080364181989264,607.29999999999995,0.01696192874036774,607.29999999999995,0.016361910090452087,607.29999999999995,0.021566974390274912,607.29999999999995,0.027104388664242182,607.29999999999995,0.030914990293566622,607.29999999999995,0.014767342302247315
608,0.018913896730330695,608,0.017139950662495868,608,0.016099963547892136,608,0.020439502216796787,608,0.029135534023380219,608,0.02869819350135212,608,0.014980968608801066
608.79999999999995,0.017928842094555072,608.79999999999995,0.017434958419165331,608.79999999999995,0.016309351237252353,608.79999999999995,0.01951717911548536,608.79999999999995,0.029725549536719145,608.79999999999995,0.028045446453548992,608.79999999999995,0.015246306045115841
609.5,0.017635529784763019,609.5,0.017577375956867827,609.5,0.016081313632240614,609.5,0.019395954663750496,609.5,0.02943986673787544,609.5,0.027979324025329978,609.5,0.015499775353288744
610.29999999999995,0.017440553393860792,610.29999999999995,0.017028898892025465,610.29999999999995,0.015512491204869319,610.29999999999995,0.019007697328823445,610.29999999999995,0.026664420199554097,610.29999999999995,0.028297220314844485,610.29999999999995,0.015491298118901689
611,0.017282029110822886,611,0.016821206649542654,611,0.015252240109186774,611,0.018810177767605091,611,0.023867780575265125,611,0.028019167026949128,611,0.01512423386994227
611.79999999999995,0.017175215957546012,611.79999999999995,0.017161991471902206,611.79999999999995,0.015629477039410661,611.79999999999995,0.0188432389817146,611.79999999999995,0.024356069275959409,611.79999999999995,0.027519010198112967,611.79999999999995,0.014588472656680484
612.5,0.017162500105965432,612.5,0.017885947288556581,612.5,0.016110983952595304,612.5,0.018894950111475625,612.5,0.028332739926926243,612.5,0.027084128074057117,612.5,0.014206149385824368
613.29999999999995,0.016815781219534937,613.29999999999995,0.017902901757330687,613.29999999999995,0.016007561693073252,613.29999999999995,0.018486347414019645,613.29999999999995,0.034477887134101375,613.29999999999995,0.026535651009214754,613.29999999999995,0.014653747361460797
614,0.016911573968108645,614,0.017786763646228051,614,0.015793935386519499,614,0.018220162254266165,614,0.036935437382908207,614,0.027396938022939396,614,0.015937200647660705
614.79999999999995,0.01697515322601155,614.79999999999995,0.017698600408602695,614.79999999999995,0.016228817510575349,614.79999999999995,0.017788671023965138,614.79999999999995,0.034329535532327933,614.79999999999995,0.02780130210320185,614.79999999999995,0.016918864389681511
615.5,0.017023473462017748,615.5,0.017507862634893991,615.5,0.017059586480506598,615.5,0.018026033586802638,615.5,0.028988030145045481,615.5,0.028313327060179888,615.5,0.017150292888448073
616.29999999999995,0.01664962742554869,616.29999999999995,0.017451065164500734,616.29999999999995,0.017279146851131282,616.29999999999995,0.017686096487881792,616.29999999999995,0.024948627959614458,616.29999999999995,0.027850470062646765,616.29999999999995,0.016479743648432136
617,0.016298669921924674,617,0.017404440375371939,617,0.016723887998779274,617,0.017455515712553934,617,0.022819146681586598,617,0.027083280350618411,617,0.015522663886133789
617.79999999999995,0.01577986317743699,617.79999999999995,0.017713859430499392,617.79999999999995,0.016289005874723428,617.79999999999995,0.017078278782330047,617.79999999999995,0.020253935556064185,617.79999999999995,0.026719606995413814,617.79999999999995,0.015149665573103431
618.5,0.015803599433720741,618.5,0.01772148894144774,618.5,0.015797326280274322,618.5,0.016957054330595182,618.5,0.01928244449530785,618.5,0.02610670294922984,618.5,0.015131863380890618
619.29999999999995,0.016099454913828911,619.29999999999995,0.018038537507523541,619.29999999999995,0.015457389181353474,619.29999999999995,0.017793757364597373,619.29999999999995,0.018705992556988207,619.29999999999995,0.026324567872977121,619.29999999999995,0.015431109754753609
620,0.016513991675355832,620,0.01802836482625908,620,0.015375160007799054,620,0.017910743199138709,620,0.018955223247967584,620,0.027005289794257523,620,0.015568440951823878
620.79999999999995,0.016628434339581055,620.79999999999995,0.018486135483159975,620.79999999999995,0.015607436230004318,620.79999999999995,0.017839534430287463,620.79999999999995,0.019652051914583385,620.79999999999995,0.028651568712223324,620.79999999999995,0.015226808406025617
621.5,0.016087586785687041,621.5,0.018723498045997471,621.5,0.015722726617668249,621.5,0.017303773217025673,621.5,0.019626620211422228,621.5,0.029584912218237926,621.5,0.015012334376033163
622.29999999999995,0.016515687122233242,622.29999999999995,0.018731975280384526,622.29999999999995,0.015820214813119366,622.29999999999995,0.017608953654959601,622.29999999999995,0.019982664055678476,622.29999999999995,0.030927706145147209,622.29999999999995,0.015177640446580707
623,0.015830726583759315,623,0.018530217101972651,623,0.015949916499241285,623,0.017559785695514689,623,0.01923836287649517,623,0.031236277476835959,623,0.015699838084823208
623.79999999999995,0.015464510058238599,623.79999999999995,0.01798597865432381,623.79999999999995,0.016103354441646955,623.79999999999995,0.017496206437611784,623.79999999999995,0.019546086484745217,623.79999999999995,0.031254079669048772,623.79999999999995,0.016099963547892136
624.5,0.015248340581368732,624.5,0.018576841891101443,624.5,0.015927027966396241,624.5,0.017137619423039423,624.5,0.019899587158685353,624.5,0.029617125708908724,624.5,0.016124547527614594
625.29999999999995,0.015843442435339895,625.29999999999995,0.018508176292566313,625.29999999999995,0.016370387324839142,625.29999999999995,0.017157117062129648,625.29999999999995,0.021464484626535437,625.29999999999995,0.028876215423480248,625.29999999999995,0.01616693369954986
626.10000000000002,0.016207115790544492,626.10000000000002,0.019112603104363232,626.10000000000002,0.016059272822834276,626.10000000000002,0.017145248933987774,626.10000000000002,0.022281690021447403,626.10000000000002,0.027886074447072386,626.10000000000002,0.016044861524376286
626.79999999999995,0.016686079533413022,626.79999999999995,0.019063435144918321,626.79999999999995,0.016259335554368742,626.79999999999995,0.017483490586031211,626.79999999999995,0.022538550223375125,626.79999999999995,0.029159355052007833,626.79999999999995,0.016116918016666246
627.60000000000002,0.016759831472580387,627.60000000000002,0.019561896526877072,627.60000000000002,0.016124547527614587,627.60000000000002,0.017691182828514021,627.60000000000002,0.021269508235633207,627.60000000000002,0.030475869552317254,627.60000000000002,0.016064359163466508
628.29999999999995,0.017157413765333199,628.29999999999995,0.019146512041911444,628.29999999999995,0.016328848876342578,628.29999999999995,0.017649644380017458,628.29999999999995,0.020286996770173701,628.29999999999995,0.033118223510761852,628.29999999999995,0.015771046853674454
629.10000000000002,0.017277790493629357,629.10000000000002,0.019566982867509301,629.10000000000002,0.01619745174334325,629.10000000000002,0.017442799860973347,629.10000000000002,0.020394657646889278,629.10000000000002,0.034002399057331545,629.10000000000002,0.016245771979349458
629.79999999999995,0.016914117138424761,629.79999999999995,0.018920169883777118,629.79999999999995,0.015853276027228875,629.79999999999995,0.017430084009392773,629.79999999999995,0.020716792553597315,629.79999999999995,0.034610216762883284,629.79999999999995,0.01611437484635013
630.60000000000002,0.0171260479981011,630.60000000000002,0.019348270220323319,630.60000000000002,0.015630324762849365,630.60000000000002,0.016968922458737056,630.60000000000002,0.021400057645193832,630.60000000000002,0.034453387926722784,630.60000000000002,0.016499241287522361
631.29999999999995,0.016369030967337217,631.29999999999995,0.019533921653399792,631.29999999999995,0.015659995083204054,631.29999999999995,0.016740037130286614,631.29999999999995,0.021485677712503072,631.29999999999995,0.033623466680230238,631.29999999999995,0.015989759500860439
632.10000000000002,0.016662343277129267,632.10000000000002,0.02008748505887439,632.10000000000002,0.015193747191916107,632.10000000000002,0.016008451802683888,632.10000000000002,0.022639429312581064,632.10000000000002,0.031873765502742388,632.10000000000002,0.015842255622525711
632.79999999999995,0.016096911743512798,632.79999999999995,0.020371472410840689,632.79999999999995,0.015576918186210927,632.79999999999995,0.016194103235760361,632.79999999999995,0.023874562362774771,632.79999999999995,0.030725947966735331,632.79999999999995,0.015934657477344589
633.60000000000002,0.016224917982757305,633.60000000000002,0.020359604282698812,633.60000000000002,0.015615065740952666,633.60000000000002,0.016249205259276211,633.60000000000002,0.023407466748048115,633.60000000000002,0.031114205301662385,633.60000000000002,0.015682035892610396
634.29999999999995,0.016106236701338553,634.29999999999995,0.021014046777379343,634.29999999999995,0.015693904020752266,634.29999999999995,0.016469613353339605,634.29999999999995,0.02176288327695973,634.29999999999995,0.03306651238100082,634.29999999999995,0.015577765909649634
635.10000000000002,0.016339360646982527,635.10000000000002,0.021156464315081846,635.10000000000002,0.015573527292456106,635.10000000000002,0.016851936624195717,635.10000000000002,0.019908064393072404,635.10000000000002,0.035992853691411711,635.10000000000002,0.015223417512270796
635.79999999999995,0.015957037376126415,635.79999999999995,0.021203089104210635,635.79999999999995,0.015484516331392046,635.79999999999995,0.016509456354958752,635.79999999999995,0.020732051575494011,635.79999999999995,0.038526699049702025,635.79999999999995,0.015230199299780438
636.60000000000002,0.016401244458008019,636.60000000000002,0.021478599221789879,636.60000000000002,0.015616761187830079,636.60000000000002,0.016919754499292144,636.60000000000002,0.022899680408263609,636.60000000000002,0.040225536820867554,636.60000000000002,0.01529377855768334
637.29999999999995,0.016163034171731816,637.29999999999995,0.022018599052245194,637.29999999999995,0.015894814475725438,637.29999999999995,0.016587446911319647,637.29999999999995,0.025972677873570528,637.29999999999995,0.040974076617244386,637.29999999999995,0.015566745504946466
638.10000000000002,0.016371574137653333,638.10000000000002,0.022618787246848585,638.10000000000002,0.015826148877190301,638.10000000000002,0.016787509642854116,638.10000000000002,0.029360180734637132,638.10000000000002,0.040852004442070815,638.10000000000002,0.015106431677729458
638.79999999999995,0.015807838050914267,638.79999999999995,0.02233140900112747,638.79999999999995,0.016038927460305347,638.79999999999995,0.016679001042699829,638.79999999999995,0.033214779210430395,638.79999999999995,0.039071785220789558,638.79999999999995,0.015192899468477404
639.60000000000002,0.016748811067877213,639.60000000000002,0.022819697701821757,639.60000000000002,0.016144045166704812,639.60000000000002,0.017163051126200583,639.60000000000002,0.036608216135567931,639.60000000000002,0.035990310521095595,639.60000000000002,0.015374312284360351
640.29999999999995,0.016904792180599003,640.29999999999995,0.023088426031891349,640.29999999999995,0.016683197273721421,640.29999999999995,0.01742838856251536,640.29999999999995,0.034952612259776375,640.29999999999995,0.033899824521248186,640.29999999999995,0.015558268270559414
641.10000000000002,0.017294744962403463,641.10000000000002,0.023957342556564346,641.10000000000002,0.016703542636250346,641.10000000000002,0.017280884684180629,641.10000000000002,0.029547527614591021,641.10000000000002,0.034316904453091227,641.10000000000002,0.015368378220289412
641.79999999999995,0.016803913091393063,641.79999999999995,0.024904249637598224,641.79999999999995,0.017092647694616103,641.79999999999995,0.017184244212168215,641.79999999999995,0.02338712138551919,641.79999999999995,0.038313920466586979,641.79999999999995,0.015282758152980174
642.60000000000002,0.016320710731331012,642.60000000000002,0.025603621474530148,642.60000000000002,0.016381407729542313,642.60000000000002,0.016994354161898217,642.60000000000002,0.020158142807490485,642.60000000000002,0.043293447945542241,642.60000000000002,0.015249696938870665
643.29999999999995,0.016168968235802751,643.29999999999995,0.026672600730737604,643.29999999999995,0.01608470452599544,643.29999999999995,0.017140162593355539,643.29999999999995,0.019505395759687363,643.29999999999995,0.049019819773996928,643.29999999999995,0.015439586989140663
644.10000000000002,0.016214745301492844,644.10000000000002,0.027494044742843091,644.10000000000002,0.015114061188677804,644.10000000000002,0.017281732407619335,644.10000000000002,0.018807719369632853,644.10000000000002,0.052581105939998131,644.10000000000002,0.015479429990759814
644.79999999999995,0.016961589650992259,644.79999999999995,0.028790213880623583,644.79999999999995,0.015451455117282535,644.79999999999995,0.017961606605461033,644.79999999999995,0.018840780583742361,644.79999999999995,0.053689928197824734,644.79999999999995,0.015783762705255038
645.60000000000002,0.017364258284377303,645.60000000000002,0.030706068852097687,645.60000000000002,0.015870230496002981,645.60000000000002,0.018538058543780673,645.60000000000002,0.019090011274721739,645.60000000000002,0.052000415384484966,645.60000000000002,0.015546400142417538
646.29999999999995,0.017366801454693419,646.29999999999995,0.032882174919254339,646.29999999999995,0.015871078219441684,646.29999999999995,0.018340538982562327,646.29999999999995,0.018855191882200355,646.29999999999995,0.047768579978467819,646.29999999999995,0.015323448878038028
647.10000000000002,0.017064164187075608,647.10000000000002,0.035534701558963398,647.10000000000002,0.015952459669557401,647.10000000000002,0.017818341344319824,647.10000000000002,0.019491832184668073,647.10000000000002,0.043746132261810906,647.10000000000002,0.015340403346812137
647.79999999999995,0.016909030797792525,647.79999999999995,0.038735705263514823,647.79999999999995,0.016088943143188962,647.79999999999995,0.017476708798521569,647.79999999999995,0.020119147529310037,647.79999999999995,0.041201266498817425,647.79999999999995,0.015345489687444367
648.60000000000002,0.01679034951637378,648.60000000000002,0.04291243864601612,648.60000000000002,0.016173715487059495,648.60000000000002,0.017513160906385897,648.60000000000002,0.022986995922450258,648.60000000000002,0.042483024338139927,648.60000000000002,0.015187813127845172
649.29999999999995,0.016556377847291099,649.29999999999995,0.049745937285420004,649.29999999999995,0.015755787831777758,649.29999999999995,0.01748688147978603,649.29999999999995,0.025683604180972004,649.29999999999995,0.047654137314242596,649.29999999999995,0.014916541627459458
650.10000000000002,0.016218136195247663,650.10000000000002,0.060345023439553086,650.10000000000002,0.015512491204869321,650.10000000000002,0.017400413689038084,650.10000000000002,0.028264922051829816,650.10000000000002,0.054829268499444743,650.10000000000002,0.015062350058916776
650.79999999999995,0.016181684087383328,650.79999999999995,0.081167654264472755,650.79999999999995,0.015599806719055972,650.79999999999995,0.017577587887727505,650.79999999999995,0.02800806184990209,650.79999999999995,0.061338936785263184,650.79999999999995,0.015348880581199188
651.60000000000002,0.016656409213058332,651.60000000000002,0.12011376448547427,651.60000000000002,0.015871925942880397,651.60000000000002,0.017992972372693129,651.60000000000002,0.025913337232861152,651.60000000000002,0.065577553978789976,651.60000000000002,0.01579054449276468
652.29999999999995,0.016759831472580387,652.29999999999995,0.19777964276934296,652.29999999999995,0.01613895882607258,652.29999999999995,0.018493976924967997,652.29999999999995,0.023599052245195526,652.29999999999995,0.06696442952451194,652.29999999999995,0.016098268101014723
653.10000000000002,0.017044666547985383,653.10000000000002,0.37137560082398713,653.10000000000002,0.016494154946890126,653.10000000000002,0.018864432067682235,653.10000000000002,0.021700151742495531,653.10000000000002,0.065652153641396038,653.10000000000002,0.016023668438408654
653.79999999999995,0.017492264523621813,653.79999999999995,0.62713800089858673,653.79999999999995,0.016273746852826735,653.79999999999995,0.018792375575392282,653.79999999999995,0.020835473835016063,653.79999999999995,0.060898120597136396,653.79999999999995,0.015959241457067043
654.60000000000002,0.018000898586845029,654.60000000000002,0.83866449649466335,654.60000000000002,0.016053338758763341,654.60000000000002,0.018510083670303396,654.60000000000002,0.019652899638022091,654.60000000000002,0.05447746327238201,654.60000000000002,0.015498927629850038
655.29999999999995,0.017881369581987574,655.29999999999995,0.9422893619185676,655.29999999999995,0.016175410933936912,655.29999999999995,0.017836143536532637,655.29999999999995,0.018644108745962718,655.29999999999995,0.049580164966981165,655.29999999999995,0.015331078388986376
656.10000000000002,0.017199799937268466,656.10000000000002,0.9422893619185676,656.10000000000002,0.016355128302942445,656.10000000000002,0.017929393114790231,656.10000000000002,0.018254155964158251,656.10000000000002,0.049227512016479735,656.10000000000002,0.015853276027228878
656.79999999999995,0.017398167221925519,656.79999999999995,0.89603248476217112,656.79999999999995,0.016233903851207578,656.79999999999995,0.017944652136686928,656.79999999999995,0.018195663046887585,656.79999999999995,0.054416427184795224,656.79999999999995,0.016247467426226868
657.60000000000002,0.01735239015623543,657.60000000000002,0.70277442927019484,657.60000000000002,0.015515034375185439,657.60000000000002,0.018230334935530626,657.60000000000002,0.019140874681044053,657.60000000000002,0.064417020591202329,657.60000000000002,0.016444139264006511
658.29999999999995,0.017865262836652171,658.29999999999995,0.45772979663114705,658.29999999999995,0.015359053262463651,658.29999999999995,0.018374447920110542,658.29999999999995,0.020264108237328653,658.29999999999995,0.075985902359214347,658.29999999999995,0.015348032857760485
659.10000000000002,0.017294744962403463,659.10000000000002,0.23613404203012811,659.10000000000002,0.014952146011885081,659.10000000000002,0.018252375744936971,659.10000000000002,0.020765960513042223,659.10000000000002,0.085887312123292911,659.10000000000002,0.014946211947814146
659.79999999999995,0.017172672787229896,659.79999999999995,0.14784788450615874,659.79999999999995,0.015242915151361018,659.79999999999995,0.018633851292354384,659.79999999999995,0.02106096826971169,659.79999999999995,0.090519272992378996,659.79999999999995,0.015209006213812807
660.60000000000002,0.017348999262480604,660.60000000000002,0.10351110093842987,660.60000000000002,0.015657451912887938,660.60000000000002,0.018391402388884648,660.60000000000002,0.020294626281122045,660.60000000000002,0.089406212117358844,660.60000000000002,0.01576341734272611
661.29999999999995,0.017460898756389714,661.29999999999995,0.077710638081432318,661.29999999999995,0.015967718691454098,661.29999999999995,0.018134542186956926,661.29999999999995,0.019372303179810618,661.29999999999995,0.082145460864847461,661.29999999999995,0.015590481761230218
662.10000000000002,0.01736425828437731,662.10000000000002,0.061872621076100136,662.10000000000002,0.015871925942880394,662.10000000000002,0.017459754329747459,662.10000000000002,0.018197358493764994,662.10000000000002,0.071501445368462993,662.10000000000002,0.01555148648304977
662.89999999999998,0.016746267897561097,662.89999999999998,0.051214194281257688,662.89999999999998,0.01554385697210142,662.89999999999998,0.016976551969685408,662.89999999999998,0.017973559505946778,662.89999999999998,0.060932877258123304,662.89999999999998,0.015891423581970616
663.60000000000002,0.016185922704576861,663.60000000000002,0.043073506099370149,663.60000000000002,0.015793935386519499,663.60000000000002,0.016574731059739067,663.60000000000002,0.018278739943880708,663.60000000000002,0.054244339326738035,663.60000000000002,0.016276290023142848
664.39999999999998,0.01611810482948043,664.39999999999998,0.038385595483329517,664.39999999999998,0.016172020040182089,664.39999999999998,0.016631528530132327,664.39999999999998,0.018753465069555709,664.39999999999998,0.053460195145935578,664.39999999999998,0.017125708908725615
665.10000000000002,0.016256283749989404,665.10000000000002,0.035474513194815316,665.10000000000002,0.016734908403482445,665.10000000000002,0.016601858209777637,665.10000000000002,0.019731737917821689,665.10000000000002,0.058529581309393619,665.10000000000002,0.017981909581818025
665.89999999999998,0.016490255419072081,665.89999999999998,0.033193289421259202,665.89999999999998,0.016974814136636061,665.89999999999998,0.016850241177318308,665.89999999999998,0.021264421895000975,665.89999999999998,0.065653001364834734,665.89999999999998,0.019714656290531776
666.60000000000002,0.016371574137653333,666.60000000000002,0.031359663623339522,666.60000000000002,0.01723252206200249,666.60000000000002,0.016307698176546877,666.60000000000002,0.023364232852674142,666.60000000000002,0.071553156498224038,666.60000000000002,0.021099836389376327
667.39999999999998,0.01587904681976552,667.39999999999998,0.029531971889490773,667.39999999999998,0.017233369785441193,667.39999999999998,0.015771936963285094,667.39999999999998,0.024488314132397444,667.39999999999998,0.072771335079643618,667.39999999999998,0.022325644481744275
668.10000000000002,0.015910412586997619,668.10000000000002,0.028654578130430729,668.10000000000002,0.017293558149589276,668.10000000000002,0.015766850622652862,668.10000000000002,0.024418800810423604,668.10000000000002,0.072073658689589121,668.10000000000002,0.022321405864550749
668.89999999999998,0.015952798758932886,668.89999999999998,0.027280418436289342,668.89999999999998,0.016923103006875034,668.89999999999998,0.016332282156269334,668.89999999999998,0.023153997439875215,668.89999999999998,0.067859625475784779,668.89999999999998,0.020258894738180617
669.60000000000002,0.016736942939735343,669.60000000000002,0.02633859769588769,669.60000000000002,0.01609657265413731,669.60000000000002,0.016790900536608932,669.60000000000002,0.02121610165899477,669.60000000000002,0.061392343361901615,669.60000000000002,0.018323542127616284
670.39999999999998,0.016529250697252529,670.39999999999998,0.025820638674838716,670.39999999999998,0.015462475521985704,670.39999999999998,0.017110492273000853,670.39999999999998,0.020916007561693074,670.39999999999998,0.052988013190576715,670.39999999999998,0.017140120207183605
671.20000000000005,0.016560616464484628,671.20000000000005,0.025339979485092781,671.20000000000005,0.01543789154226325,671.20000000000005,0.01706556293074947,671.20000000000005,0.021033841119673113,671.20000000000005,0.044926163288488759,671.20000000000005,0.016990920881971464
671.89999999999998,0.01589515356510092,671.89999999999998,0.024584657901206307,671.89999999999998,0.015700685808261911,671.89999999999998,0.017157117062129648,671.89999999999998,0.020735442469248831,671.89999999999998,0.03928880242109814,671.89999999999998,0.016656917847121554
672.70000000000005,0.016138450192009362,672.70000000000005,0.023301204615006395,672.70000000000005,0.016141501996388696,672.70000000000005,0.016950272543085537,672.70000000000005,0.019702067597467003,672.70000000000005,0.036827861278536489,672.70000000000005,0.016471266414045081
673.39999999999998,0.01590617396980409,673.39999999999998,0.022662868865661261,673.39999999999998,0.016436509753058159,673.39999999999998,0.016472156523655718,673.39999999999998,0.018611047531853206,673.39999999999998,0.037696777803209486,673.39999999999998,0.016162695082356331
674.20000000000005,0.016318167561014896,674.20000000000005,0.022406856387172245,674.20000000000005,0.017239303849512132,674.20000000000005,0.016509456354958756,674.20000000000005,0.018135474682739506,674.20000000000005,0.039769461610844076,674.20000000000005,0.015999084458686197
674.89999999999998,0.016149470596712529,674.89999999999998,0.022489085560726665,674.89999999999998,0.017432584793536952,674.89999999999998,0.016419597670455987,674.89999999999998,0.017370828141027271,674.89999999999998,0.041149555369056401,674.89999999999998,0.015653213295694413
675.70000000000005,0.016291888134415029,675.70000000000005,0.021849054364504124,675.70000000000005,0.016982443647584406,675.70000000000005,0.016144087552876746,675.70000000000005,0.01662144062121174,675.70000000000005,0.041127514559650059,675.70000000000005,0.016218644829310885
