Data Set 1:Wavelength(nm),Data Set 1:Intensity,Data Set 2:Wavelength(nm),Data Set 2:Intensity
728.20000000000005,0.01470151657723184,728.20000000000005,0.015748031162313606
729,0.015309334282783582,729,0.015680213287217176
729.79999999999995,0.015689114383323582,729.79999999999995,0.015851453421835658
730.60000000000002,0.015755236811542603,730.60000000000002,0.015853996592151774
731.39999999999998,0.015058408144926795,731.39999999999998,0.015984546001712393
732.20000000000005,0.015071123996507375,732.20000000000005,0.01570479726693963
733,0.015058408144926797,733,0.015822630824919675
733.79999999999995,0.015500919779930991,733.79999999999995,0.01573277214041691
734.60000000000002,0.015758627705297422,734.60000000000002,0.016479616489916329
735.39999999999998,0.015914608818019208,735.39999999999998,0.01620919271296932
736.20000000000005,0.015628926019175503,736.20000000000005,0.016393996422607086
737,0.014937183693191931,737,0.015761594737332889
737.79999999999995,0.014595551147393672,737.79999999999995,0.016211735883285432
738.60000000000002,0.014429397353407423,738.60000000000002,0.016366021549129806
739.39999999999998,0.01412845553266702,739.39999999999998,0.015891296423454809
740.20000000000005,0.014862584030585858,740.20000000000005,0.016157481583208289
741,0.015075362613700903,741,0.015551359324533958
741.79999999999995,0.015622991955104564,741.79999999999995,0.016012520875189677
742.60000000000002,0.014971940354178847,742.60000000000002,0.015403007722760525
743.39999999999998,0.015385629392267064,743.39999999999998,0.015516602663547043
744.20000000000005,0.015516178801827688,744.20000000000005,0.015405550893076639
745,0.016090935293269923,745,0.015761594737332889
745.79999999999995,0.01540851792511211,745.79999999999995,0.015738706204487845
746.60000000000002,0.015458533607995725,746.60000000000002,0.015400464552444409
747.29999999999995,0.015173698532590726,747.29999999999995,0.014865551062621329
748.10000000000002,0.015193196171680946,748.10000000000002,0.015021532175343114
748.89999999999998,0.014756618600747689,748.89999999999998,0.015313996761696461
749.70000000000005,0.015155896340377912,749.70000000000005,0.015503039088527756
750.5,0.015340700050015681,750.5,0.015099522731704005
751.29999999999995,0.015515331078388985,751.29999999999995,0.015297042292922353
752.10000000000002,0.015014326526114117,752.10000000000002,0.015574247857379006
752.89999999999998,0.014833761433669877,752.89999999999998,0.015553054771411372
753.70000000000005,0.014542992294193939,753.70000000000005,0.015772615142036057
754.5,0.014810025177386128,754.5,0.015486932343192355
755.29999999999995,0.015046540016784921,755.29999999999995,0.015114781753600702
756.10000000000002,0.015237277790493626,756.10000000000002,0.014848596593847222
756.89999999999998,0.01541021337198952,756.89999999999998,0.015325864889838338
757.70000000000005,0.014964310843230503,757.70000000000005,0.015978611937641465
758.5,0.015033824165204341,758.5,0.015656477030933424
759.29999999999995,0.014987199376075547,759.29999999999995,0.015818392207726146
760.10000000000002,0.015412756542305636,760.10000000000002,0.016187999627001681
760.89999999999998,0.014916838330663002,760.89999999999998,0.016156633859769585
761.70000000000005,0.014544687741071351,761.70000000000005,0.015347905699244676
762.5,0.014593855700516261,762.5,0.015097827284826597
763.29999999999995,0.015237277790493626,763.29999999999995,0.015243635716283916
764.10000000000002,0.015089773912158894,764.10000000000002,0.016152395242576063
764.89999999999998,0.01469982113035443,764.89999999999998,0.016476225596161506
765.70000000000005,0.014366665818943225,765.70000000000005,0.016545738918135346
766.5,0.014711689258496306,766.5,0.01608288192060222
767.20000000000005,0.014892254350940545,767.20000000000005,0.015719208565397619
768,0.015273729898357956,768,0.015690385968481643
768.79999999999995,0.015328831921873806,768.79999999999995,0.015784483270177934
769.60000000000002,0.015277968515551483,769.60000000000002,0.016127811262853602
770.39999999999998,0.014704907470986664,770.39999999999998,0.016374498783516867
771.20000000000005,0.015085535294965369,771.20000000000005,0.017445173486601729
772,0.0155339809940405,772,0.018601468256995837
772.79999999999995,0.015912065647703089,772.79999999999995,0.01951277095360409
773.60000000000002,0.015552630909692019,773.60000000000002,0.01969587921636445
774.39999999999998,0.015337309156260859,774.39999999999998,0.020364733009502974
775.20000000000005,0.015684028042691346,775.20000000000005,0.020697888320914182
776,0.015794232089723047,776,0.020904732839958289
776.79999999999995,0.015843400049167955,776.79999999999995,0.020750447174113913
777.60000000000002,0.015019412866746351,777.60000000000002,0.020370667073573916
778.39999999999998,0.014721014216322064,778.39999999999998,0.020015470952756371
779.20000000000005,0.014590464806761442,779.20000000000005,0.018900714630858826
780,0.014862584030585858,780,0.018281028797165207
780.79999999999995,0.014693887066283495,780.79999999999995,0.018174215643888336
781.60000000000002,0.014637089595890234,781.60000000000002,0.01807079338436628
782.39999999999998,0.014370904436136752,782.39999999999998,0.017839364885599715
783.20000000000005,0.014417529225265546,783.20000000000005,0.017115409068945344
784,0.015191500724803537,784,0.017122190856454986
784.79999999999995,0.015536524164356618,784.79999999999995,0.01755283436331731
785.60000000000002,0.016028203758805724,785.60000000000002,0.017751201647974363
786.39999999999998,0.01545005637360867,786.39999999999998,0.017350228461466732
787.10000000000002,0.015595864805065992,787.10000000000002,0.017275628798860656
787.89999999999998,0.015184718937293895,787.89999999999998,0.016600840941651193
788.70000000000005,0.015129616913778047,788.70000000000005,0.016522002661851592
789.5,0.015112662445003939,789.5,0.016500809575883964
790.29999999999995,0.015166916745081081,790.29999999999995,0.0168390512279274
791.10000000000002,0.015632316912930322,791.10000000000002,0.016555911599399811
791.89999999999998,0.015060103591804206,791.89999999999998,0.015712426777887978
792.70000000000005,0.014938879140069342,792.70000000000005,0.015415723574341105
793.5,0.014408204267439786,793.5,0.015341123911735033
794.29999999999995,0.01474898908979934,794.29999999999995,0.015904012275035392
795.10000000000002,0.015060951315242911,795.10000000000002,0.015556445665166193
795.89999999999998,0.015808643388181037,795.89999999999998,0.015801437738952043
796.70000000000005,0.015890024838296747,796.70000000000005,0.015488627790069764
797.5,0.015875613539838761,797.5,0.015355535210193023
798.29999999999995,0.015251689088951617,798.29999999999995,0.015422505361850745
799.10000000000002,0.015294075260886886,799.10000000000002,0.015355535210193024
799.89999999999998,0.014873604435289027,799.89999999999998,0.016014216322067086
800.70000000000005,0.014804091113315187,800.70000000000005,0.015669192882514005
801.5,0.015068580826191259,801.5,0.015690385968481643
802.29999999999995,0.015644185041072199,802.29999999999995,0.015354687486754316
803.10000000000002,0.015646728211388312,803.10000000000002,0.015168188330239139
803.89999999999998,0.015667073573917244,803.89999999999998,0.015033400303484988
804.70000000000005,0.015819663792884207,804.70000000000005,0.015224985800632397
805.5,0.015814577452251972,805.5,0.015783635546739228
806.29999999999995,0.015641641870756083,806.29999999999995,0.015333494400786685
807,0.015238973237371035,807,0.015191924586522888
807.79999999999995,0.015411908818866929,807.79999999999995,0.014784169612505614
808.60000000000002,0.015177937149784253,808.60000000000002,0.015234310758458158
809.39999999999998,0.01509231708247501,809.39999999999998,0.015096131837949184
810.20000000000005,0.014727796003831709,810.20000000000005,0.015222442630316283
811,0.014977026694811083,811,0.01531823537888999
811.79999999999995,0.015185566660732602,811.79999999999995,0.015430134872799097
812.60000000000002,0.015113510168442647,812.60000000000002,0.016029475343963782
813.39999999999998,0.015099946593423359,813.39999999999998,0.016460118850826103
814.20000000000005,0.015288988920254655,814.20000000000005,0.016649161177657395
815,0.015357654518789789,815,0.016226994905182129
815.79999999999995,0.014854106796198807,815.79999999999995,0.016204954095775794
816.60000000000002,0.014609962445851665,816.60000000000002,0.016202410925459675
817.39999999999998,0.014969397183862735,817.39999999999998,0.015730228970100794
818.20000000000005,0.015496681162737466,818.20000000000005,0.015620872646507803
819,0.015437340522028092,819,0.015016445834710882
819.79999999999995,0.014960919949475682,819.79999999999995,0.015737858481049142
820.60000000000002,0.01472186193976077,820.60000000000002,0.01551321176979222
821.39999999999998,0.014769334452328271,821.39999999999998,0.01589807821096445
822.20000000000005,0.015322050134364162,822.20000000000005,0.015897230487525747
823,0.015282207132745008,823,0.015516602663547041
823.79999999999995,0.015498376609614874,823.79999999999995,0.015733619863855613
824.60000000000002,0.015601798869136933,824.60000000000002,0.015688690521604227
825.39999999999998,0.015815425175690682,825.39999999999998,0.015970134703254407
826.20000000000005,0.015250841365512911,826.20000000000005,0.015300433186677174
826.89999999999998,0.014900731585327598,826.89999999999998,0.014964734704949856
827.70000000000005,0.014934640522875813,827.70000000000005,0.015046116155065568
828.5,0.014860040860269744,828.5,0.015243635716283914
829.29999999999995,0.015029585548010817,829.29999999999995,0.015390291871179943
830.10000000000002,0.014954138161966037,830.10000000000002,0.015037638920678515
830.89999999999998,0.015705221128658985,830.89999999999998,0.015542034366708203
831.70000000000005,0.015873918092961351,831.70000000000005,0.015594593219907934
832.60000000000002,0.016151971380856708,832.60000000000002,0.016588972813509316
833.39999999999998,0.016384247603061976,833.39999999999998,0.016574561515051326
834.29999999999995,0.016207073404372555,834.29999999999995,0.016393996422607086
835.20000000000005,0.015772191280316705,835.20000000000005,0.016299051397472085
836,0.014865127200901976,836,0.01629057416308503
836.89999999999998,0.014769334452328271,836.89999999999998,0.01653047989623865
837.79999999999995,0.014743902749167108,837.79999999999995,0.016146461178505121
838.60000000000002,0.014767639005450858,838.60000000000002,0.015795503674881105
839.5,0.014879538499359966,839.5,0.01564884751998508
840.39999999999998,0.01481511151801836,840.39999999999998,0.015503886811966461
841.20000000000005,0.014919381500979116,841.20000000000005,0.015992175512660741
842.10000000000002,0.014525190101981127,842.10000000000002,0.016031170790841192
843,0.014348863626730414,843,0.016245644820833648
843.79999999999995,0.014724405110076888,843.79999999999995,0.016133745326924541
844.70000000000005,0.014531124166052066,844.70000000000005,0.015850605698396955
845.5,0.014845629561811752,845.5,0.015614090858998156
846.39999999999998,0.014804938836753894,846.39999999999998,0.015558988835482309
847.29999999999995,0.014816806964895768,847.29999999999995,0.015497952747895524
848.10000000000002,0.014938031416630634,848.10000000000002,0.015222442630316283
849,0.014835456880547286,849,0.015317387655451284
849.89999999999998,0.01515843951069403,849.89999999999998,0.015439459830624854
850.70000000000005,0.015537371887795323,850.70000000000005,0.016237167586446593
851.60000000000002,0.015146571382552152,851.60000000000002,0.016185456456685569
852.5,0.015178784873222956,852.5,0.016666963369870211
853.29999999999995,0.014788832091418494,853.29999999999995,0.01604134347210566
854.20000000000005,0.015173698532590726,854.20000000000005,0.015609004518365928
855,0.015127921466900637,855,0.015780244652984405
855.89999999999998,0.015498376609614874,855.89999999999998,0.015983698278273693
856.79999999999995,0.015880699880470993,856.79999999999995,0.01626344701304646
857.60000000000002,0.015888329391419341,857.60000000000002,0.015816696760848733
858.5,0.015427167840763626,858.5,0.01527754465383213
859.39999999999998,0.014721014216322064,859.39999999999998,0.01536146927426396
860.20000000000005,0.014643871383399879,860.20000000000005,0.015719208565397619
861.10000000000002,0.014988894822952958,861.10000000000002,0.016080338750286107
862,0.015209302917016349,862,0.015773462865474767
862.79999999999995,0.015475488076769829,862.79999999999995,0.01558611598552088
863.70000000000005,0.014942270033824161,863.70000000000005,0.01605151615337012
864.60000000000002,0.015130464637216751,864.60000000000002,0.01626599018336258
865.39999999999998,0.015022803760501172,865.39999999999998,0.015667497435636595
866.29999999999995,0.015765409492807064,866.29999999999995,0.015412332680586284
867.10000000000002,0.015709459745852514,867.10000000000002,0.015393682764934765
868,0.015677246255181704,868,0.015753965226384541
868.89999999999998,0.015361893135983313,868.89999999999998,0.015681908734094585
869.70000000000005,0.015689962106762288,869.70000000000005,0.01575735612013936
870.60000000000002,0.01579507981316175,870.60000000000002,0.015576791027695122
871.5,0.015964624500902823,871.5,0.015748878885752306
872.29999999999995,0.015712850639607333,872.29999999999995,0.015697167755991281
873.20000000000005,0.015629773742614206,873.20000000000005,0.01563358849808838
874.10000000000002,0.015494985715860056,874.10000000000002,0.015649695243423783
874.89999999999998,0.015493290268982643,874.89999999999998,0.015769224248281238
875.79999999999995,0.015540762781550144,875.79999999999995,0.015722599459152442
876.60000000000002,0.015612819273840102,876.60000000000002,0.01502153217534311
877.5,0.015585692123801528,877.5,0.014580715987216327
878.39999999999998,0.015507701567440635,878.39999999999998,0.014529852580894006
879.20000000000005,0.015418690606376571,879.20000000000005,0.015146995244271507
880.10000000000002,0.015393258903215412,880.10000000000002,0.01564884751998508
881,0.015160982681010144,881,0.015600527283978871
881.79999999999995,0.01551956969558251,881.79999999999995,0.015550511601095255
882.70000000000005,0.015621296508227153,882.70000000000005,0.015059679730084855
883.60000000000002,0.01600531522596068,883.60000000000002,0.015469977874418247
884.39999999999998,0.015659444062968896,884.39999999999998,0.015524232174495391
885.29999999999995,0.016263870874765812,885.29999999999995,0.015584420538643468
886.20000000000005,0.016187575765282333,886.20000000000005,0.015330103507031864
887,0.016115519272992377,887,0.015083415986368604
887.89999999999998,0.015440731415782913,887.89999999999998,0.014778235548434675
888.70000000000005,0.015303400218712645,888.70000000000005,0.014446775683900882
889.60000000000002,0.015019412866746351,889.60000000000002,0.01456800013563575
890.5,0.015301704771835234,890.5,0.015194467756839004
891.29999999999995,0.015528894653408266,891.29999999999995,0.01546573925722472
892.20000000000005,0.015584844400362821,892.20000000000005,0.015243635716283916
893.10000000000002,0.014744750472605813,893.10000000000002,0.01461123403100972
893.89999999999998,0.014719318769444654,893.89999999999998,0.014746869781202579
894.79999999999995,0.015133007807532867,894.79999999999995,0.015115629477039408
895.70000000000005,0.015796775260039163,895.70000000000005,0.015993870959538158
896.5,0.015262709493654786,896.5,0.016037104854912131
897.39999999999998,0.015150809999745682,897.39999999999998,0.01585653976246789
898.20000000000005,0.014857497689953625,898.20000000000005,0.015723447182591149
899.10000000000002,0.015637403253562554,899.10000000000002,0.016255817502098112
900,0.015426320117324919,900,0.016131202156608425
