RelTime,UT,x,y,z
8607,2023-Jul-26 12:00,0.14960668355205753,0.8805900119183507,0.3310390207520567
8608,2023-Jul-27 12:00,0.13328671065770414,0.8861108980501651,0.3326787954767981
8609,2023-Jul-28 12:00,0.11692137696332656,0.8913315391550818,0.33420593003910654
8610,2023-Jul-29 12:00,0.10051705009911395,0.8962532501208137,0.3356208032971442
8611,2023-Jul-30 12:00,0.08407935005753055,0.9008771781229815,0.3369247036596479
8612,2023-Jul-31 12:00,0.06761388295460244,0.9052050015137288,0.3381176436851766
8613,2023-Aug-01 12:00,0.05112682335446043,0.9092382477251789,0.3392001055306625
8614,2023-Aug-02 12:00,0.034622947000663026,0.9129782589050662,0.3401734916886553
8615,2023-Aug-03 12:00,0.018107648093105874,0.9164266877976017,0.34103836250749164
8616,2023-Aug-04 12:00,0.0015869245663261663,0.9195852318397204,0.3417953141036392
8617,2023-Aug-05 12:00,-0.014933951234090234,0.922455671051965,0.34244497892722314
8618,2023-Aug-06 12:00,-0.0314504366225878,0.925039641440029,0.3429884750234942
8619,2023-Aug-07 12:00,-0.04795737900280367,0.92733897661971,0.34342651343602015
8620,2023-Aug-08 12:00,-0.06444969567699436,0.929355721852025,0.34375939139897843
8621,2023-Aug-09 12:00,-0.0809223293529242,0.9310914689048749,0.34398879788369013
8622,2023-Aug-10 12:00,-0.09737098560375548,0.9325482831601436,0.344115108489157
8623,2023-Aug-11 12:00,-0.11379074077749879,0.9337281444106679,0.34413918800213905
8624,2023-Aug-12 12:00,-0.13017672415721623,0.9346330785486195,0.3440619405297692
8625,2023-Aug-13 12:00,-0.14652479743643748,0.9352650513529008,0.3438843097858621
8626,2023-Aug-14 12:00,-0.16283090366846695,0.9356261921198717,0.34360681892101524
8627,2023-Aug-15 12:00,-0.1790896237425153,0.935718561180758,0.34323094908723084
8628,2023-Aug-16 12:00,-0.1952977198375172,0.9355443786472667,0.3427568375210582
8629,2023-Aug-17 12:00,-0.2114505527318136,0.9351056343635893,0.3421860446216134
8630,2023-Aug-18 12:00,-0.2275435983502406,0.9344046921218293,0.3415192446707372
8631,2023-Aug-19 12:00,-0.24357370631557498,0.9334434470411409,0.3407576144995223
8632,2023-Aug-20 12:00,-0.259536455156262,0.9322242872069718,0.33990190252207336
8633,2023-Aug-21 12:00,-0.27542820251080874,0.9307496040495066,0.33895242156623684
8634,2023-Aug-22 12:00,-0.29124521916140567,0.9290213149124068,0.33791092982065457
8635,2023-Aug-23 12:00,-0.30698323445126663,0.9270418808389284,0.33677828511428465
8636,2023-Aug-24 12:00,-0.32263875808914066,0.924813728580386,0.33555490544889965
8637,2023-Aug-25 12:00,-0.33820824440147035,0.922338976066499,0.33424219074024397
8638,2023-Aug-26 12:00,-0.35368824276108657,0.9196198993734835,0.33284110385349747
8639,2023-Aug-27 12:00,-0.36907474072852164,0.9166591943603679,0.3313521634699237
8640,2023-Aug-28 12:00,-0.38436565571770825,0.913458464400726,0.3297768784529191
8641,2023-Aug-29 12:00,-0.39955640140102,0.9100206876504061,0.32811583422963675
8642,2023-Aug-30 12:00,-0.4146437133824371,0.9063481805992676,0.32637012851096403
8643,2023-Aug-31 12:00,-0.4296250249957258,0.9024429512929029,0.3245408934497687
8644,2023-Sep-01 12:00,-0.4444965610575766,0.8983077558242695,0.32262880954584855
8645,2023-Sep-02 12:00,-0.45925525483161983,0.8939450573007186,0.32063458601819916
8646,2023-Sep-03 12:00,-0.47389858642782823,0.8893566993526599,0.31855993782872033
8647,2023-Sep-04 12:00,-0.4884229898122388,0.8845456106754088,0.31640514927497276
8648,2023-Sep-05 12:00,-0.502826014613212,0.8795136248722918,0.31417200117585237
8649,2023-Sep-06 12:00,-0.5171042627575669,0.8742638221523469,0.3118603429294537
8650,2023-Sep-07 12:00,-0.5312547223346807,0.8687984085215548,0.3094720164425095
8651,2023-Sep-08 12:00,-0.5452745708383351,0.8631198583560016,0.30700791147637757
8652,2023-Sep-09 12:00,-0.5591617299861871,0.8572303631400902,0.3044684489929408
8653,2023-Sep-10 12:00,-0.572912664292564,0.8511325349365417,0.30185556450230133
8654,2023-Sep-11 12:00,-0.5865248310210149,0.8448290947534997,0.29916923571280785
8655,2023-Sep-12 12:00,-0.5999960917522711,0.8383219597593239,0.2964109568592215
8656,2023-Sep-13 12:00,-0.613323885964929,0.8316136941397717,0.2935812514587893
8657,2023-Sep-14 12:00,-0.6265049214992537,0.8247070865540429,0.29068166883669666
8658,2023-Sep-15 12:00,-0.6395372336749042,0.8176041556149614,0.28771328558787407
8659,2023-Sep-16 12:00,-0.6524177798487415,0.8103079417263942,0.284676699532907
8660,2023-Sep-17 12:00,-0.6651446557805432,0.8028204442144701,0.28157303484067264
8661,2023-Sep-18 12:00,-0.6777148997900255,0.7951447179236552,0.27840293421400336
8662,2023-Sep-19 12:00,-0.6901272368458965,0.7872822430628724,0.2751675684358652
8663,2023-Sep-20 12:00,-0.7023781109803562,0.7792364762621208,0.27186813277231714
8664,2023-Sep-21 12:00,-0.7144657268354295,0.771009392231401,0.26850584660692844
8665,2023-Sep-22 12:00,-0.7263879192630999,0.7626036509200631,0.2650809318613763
8666,2023-Sep-23 12:00,-0.7381418289377248,0.7540222551732074,0.2615946492062461
8667,2023-Sep-24 12:00,-0.7497261890437976,0.7452665249730903,0.25804879502453143
8668,2023-Sep-25 12:00,-0.7611384597351928,0.7363397343290727,0.25444313845494704
8669,2023-Sep-26 12:00,-0.7723764185192526,0.7272443582199963,0.25077900306936707
8670,2023-Sep-27 12:00,-0.783437783209368,0.7179827996512171,0.24705824983618316
8671,2023-Sep-28 12:00,-0.7943206534031799,0.7085577948461912,0.24328070067739074
8672,2023-Sep-29 12:00,-0.8050228027520153,0.6989717567571367,0.2394482562439259
8673,2023-Sep-30 12:00,-0.8155423832590766,0.6892274135031421,0.23556077079782217
8674,2023-Oct-01 12:00,-0.825877629521708,0.6793265185863009,0.23162070200139762
8675,2023-Oct-02 12:00,-0.83602623585235,0.6692723877323075,0.22762793795008712
8676,2023-Oct-03 12:00,-0.8459861686647944,0.6590675355895556,0.22358393741899382
8677,2023-Oct-04 12:00,-0.8557559778719679,0.6487139320304751,0.21948965811313959
8678,2023-Oct-05 12:00,-0.865333278632492,0.6382147822215195,0.21534607407051953
8679,2023-Oct-06 12:00,-0.8747166527973514,0.6275720525890485,0.21115417538615056
8680,2023-Oct-07 12:00,-0.8839038592370752,0.6167890319550101,0.20691444538297482
8681,2023-Oct-08 12:00,-0.8928929036627364,0.6058682192867024,0.2026289499173243
8682,2023-Oct-09 12:00,-0.9016824955777186,0.5948116423077979,0.1982982035992687
8683,2023-Oct-10 12:00,-0.9102709057622412,0.5836219653646901,0.19392273362230847
8684,2023-Oct-11 12:00,-0.9186558496681627,0.5723024253425303,0.1895041291989565
8685,2023-Oct-12 12:00,-0.9268364022583128,0.5608543271959923,0.1850434706597554
8686,2023-Oct-13 12:00,-0.9348096711404764,0.5492823840236862,0.1805413266067507
8687,2023-Oct-14 12:00,-0.9425750786100515,0.5375871849126371,0.1759993297110989
8688,2023-Oct-15 12:00,-0.9501302776508115,0.5257728488045994,0.17141754824386646
8689,2023-Oct-16 12:00,-0.9574742092424184,0.5138405988311948,0.16679816779162493
8690,2023-Oct-17 12:00,-0.964604596685326,0.5017945984486467,0.16214128089007732
8691,2023-Oct-18 12:00,-0.9715201059256432,0.48963683077454684,0.15744857221598907
8692,2023-Oct-19 12:00,-0.9782192474215748,0.4773700926682746,0.15272015656725638
8693,2023-Oct-20 12:00,-0.984700618177572,0.4649963461542164,0.1479582702712828
8694,2023-Oct-21 12:00,-0.9909624079918169,0.45251912598338173,0.14316305030515367
8695,2023-Oct-22 12:00,-0.9970029862337363,0.439941185461951,0.13833622809429033
8696,2023-Oct-23 12:00,-1.0028211808902803,0.4272646279660614,0.13347848953450908
8697,2023-Oct-24 12:00,-1.008415136995206,0.4144929993295144,0.12859105890833955
8698,2023-Oct-25 12:00,-1.0137837545828365,0.40162845525158425,0.12367411320769503
8699,2023-Oct-26 12:00,-1.0189250689311273,0.3886745278030901,0.11873048220359912
8700,2023-Oct-27 12:00,-1.0238383817168966,0.3756327078434111,0.11375930436446878
8701,2023-Oct-28 12:00,-1.0285215070934057,0.3625073305964664,0.10876342794997054
8702,2023-Oct-29 12:00,-1.0329736861341594,0.3492998961162303,0.10374253759557595
8703,2023-Oct-30 12:00,-1.037193167192515,0.33601409532990767,0.09869844110828598
8704,2023-Oct-31 12:00,-1.0411788267176387,0.32265218034814247,0.0936318969396453
8705,2023-Nov-01 12:00,-1.0449292531957768,0.3092171663708665,0.08854419981677114
8706,2023-Nov-02 12:00,-1.0484428463208737,0.2957128645366378,0.08343665157352739
8707,2023-Nov-03 12:00,-1.0517186879651919,0.28214083531853396,0.0783105606808415
8708,2023-Nov-04 12:00,-1.0547552920293666,0.26850497418592845,0.07316618643205446
8709,2023-Nov-05 12:00,-1.0575515290046482,0.25480765981524683,0.06800485081983483
8710,2023-Nov-06 12:00,-1.0601060541843943,0.241052064912819,0.0628284084961462
8711,2023-Nov-07 12:00,-1.0624176177050726,0.2272414165705316,0.05763766435912283
8712,2023-Nov-08 12:00,-1.0644851472817942,0.21337820375907152,0.05243342921649605
8713,2023-Nov-09 12:00,-1.0663072409298593,0.19946649407868028,0.047217045537982436
8714,2023-Nov-10 12:00,-1.0678829759938129,0.18550807242905426,0.041989859548872265
8715,2023-Nov-11 12:00,-1.0692110273270692,0.17150709345410303,0.03675269570940433
8716,2023-Nov-12 12:00,-1.0702903360585223,0.15746619613200386,0.031507432199639585
8717,2023-Nov-13 12:00,-1.071119888271212,0.14338806875819915,0.026254375575884045
8718,2023-Nov-14 12:00,-1.0716985240792838,0.12927621559541014,0.020995408706229776
8719,2023-Nov-15 12:00,-1.0720250582874666,0.11513497095269588,0.015731890720803186
8720,2023-Nov-16 12:00,-1.0720986931526022,0.10096559971135827,0.010464137308232804
8721,2023-Nov-17 12:00,-1.071918271000099,0.08677253086592417,0.005194033922843809
8722,2023-Nov-18 12:00,-1.071482836661867,0.07255868621198895,-7.757822826298818e-05
8723,2023-Nov-19 12:00,-1.0707913935588746,0.05832781837181149,-0.005348815939913641
8724,2023-Nov-20 12:00,-1.069843026265058,0.0440829539034668,-0.01061883861154319
8725,2023-Nov-21 12:00,-1.0686368264245614,0.029827174879771687,-0.015886286078305983
8726,2023-Nov-22 12:00,-1.0671718755648363,0.015564396949619903,-0.021150318031520107
8727,2023-Nov-23 12:00,-1.0654473392798622,0.0012978160514238554,-0.026408544002037453
8728,2023-Nov-24 12:00,-1.063462367055874,-0.012968538739941275,-0.03166064684470974
8729,2023-Nov-25 12:00,-1.0612161413442895,-0.027232897734145223,-0.03690476224727277
8730,2023-Nov-26 12:00,-1.0587079015782421,-0.041489563901440416,-0.042140061914522194
8731,2023-Nov-27 12:00,-1.0559368667162423,-0.05573663823470983,-0.04736469371361359
8732,2023-Nov-28 12:00,-1.0529023599365317,-0.06996907488983994,-0.05257783891715198
8733,2023-Nov-29 12:00,-1.0496036149380223,-0.08418483436624649,-0.05777766029239278
8734,2023-Nov-30 12:00,-1.046040077747233,-0.09837874544173625,-0.06296284178775725
8735,2023-Dec-01 12:00,-1.0422110631894197,-0.1125478619251122,-0.06813207552827262
8736,2023-Dec-02 12:00,-1.0381160066863067,-0.1266884051822815,-0.07328355546056571
8737,2023-Dec-03 12:00,-1.0337544174903623,-0.14079576567760993,-0.07841650155382825
8738,2023-Dec-04 12:00,-1.0291256183172737,-0.15486752821746969,-0.08352913006228756
8739,2023-Dec-05 12:00,-1.0242293512163465,-0.16889819365188824,-0.0886201765472546
8740,2023-Dec-06 12:00,-1.0190649981063313,-0.18288518950916863,-0.09368788640493025
8741,2023-Dec-07 12:00,-1.0136321566089403,-0.19682435860526612,-0.09873102350933317
8742,2023-Dec-08 12:00,-1.0079306784806208,-0.21071074439090584,-0.10374786588632799
8743,2023-Dec-09 12:00,-1.0019599780335342,-0.2245415098575517,-0.1087372090949238
8744,2023-Dec-10 12:00,-0.9957200205032469,-0.238311546204988,-0.11369736729747786
8745,2023-Dec-11 12:00,-0.9892105142377271,-0.2520171291689524,-0.11862667622688008
8746,2023-Dec-12 12:00,-0.9824313934820268,-0.26565372885284255,-0.1235234942018554
8747,2023-Dec-13 12:00,-0.975382464991334,-0.27921745265203624,-0.12838620313940732
8748,2023-Dec-14 12:00,-0.968063512941769,-0.29270429669060977,-0.13321369987862047
8749,2023-Dec-15 12:00,-0.9604747066517205,-0.3061094990638602,-0.13800392306788706
8750,2023-Dec-16 12:00,-0.9526161770871403,-0.31942818842513787,-0.14275581848517546
8751,2023-Dec-17 12:00,-0.9444878544845379,-0.33265686068819295,-0.14746689653242562
8752,2023-Dec-18 12:00,-0.9360900626599087,-0.3457904949320205,-0.1521356770032682
8753,2023-Dec-19 12:00,-0.9274228881166411,-0.3588246471427532,-0.15676119153738918
8754,2023-Dec-20 12:00,-0.9184866882747736,-0.37175485902966,-0.16134105443663513
8755,2023-Dec-21 12:00,-0.9092821027267535,-0.38457590025619565,-0.1658734041308568
8756,2023-Dec-22 12:00,-0.8998091521643524,-0.39728372333686984,-0.17035737264098916
8757,2023-Dec-23 12:00,-0.890068490967263,-0.40987364518100067,-0.17479021836432002
8758,2023-Dec-24 12:00,-0.8800609366660959,-0.42234016074313896,-0.17917067591433314
8759,2023-Dec-25 12:00,-0.8697868674588624,-0.4346790059324443,-0.18349704444399145
8760,2023-Dec-26 12:00,-0.85924711727333,-0.4468852197898,-0.18776719784760146
8761,2023-Dec-27 12:00,-0.8484425317703964,-0.4589537225906418,-0.1919795305936021
8762,2023-Dec-28 12:00,-0.8373740484134492,-0.4708793522896878,-0.19613248369780711
8763,2023-Dec-29 12:00,-0.8260428671772981,-0.4826569635705427,-0.20022361808104858
8764,2023-Dec-30 12:00,-0.8144498486137003,-0.4942818912528809,-0.20425102065612888
8765,2023-Dec-31 12:00,-0.8025961198040964,-0.5057486758920647,-0.20821375574522744
8766,2024-Jan-01 12:00,-0.7904833385375247,-0.5170520517889208,-0.21210864077024494
8767,2024-Jan-02 12:00,-0.7781125475654257,-0.5281870474626021,-0.21593440035081157
8768,2024-Jan-03 12:00,-0.7654857362092878,-0.5391475283859767,-0.2196893578490353
8769,2024-Jan-04 12:00,-0.7526040125860678,-0.5499291035969343,-0.22337099435417215
8770,2024-Jan-05 12:00,-0.739469586092138,-0.5605255195232017,-0.22697776937693234
8771,2024-Jan-06 12:00,-0.7260837420709566,-0.5709322230345941,-0.23050731011910092
8772,2024-Jan-07 12:00,-0.7124494258794124,-0.5811424007254771,-0.23395777004419974
8773,2024-Jan-08 12:00,-0.6985681276882928,-0.591151378919343,-0.23732693200463253
8774,2024-Jan-09 12:00,-0.6844416587644238,-0.6009537172681799,-0.24061354403971427
8775,2024-Jan-10 12:00,-0.6700736038171825,-0.6105427359328606,-0.2438146621336265
8776,2024-Jan-11 12:00,-0.6554652900341331,-0.6199140475800738,-0.24692831690133502
8777,2024-Jan-12 12:00,-0.6406202807576666,-0.6290606922198989,-0.24995305776270021
8778,2024-Jan-13 12:00,-0.6255411765995827,-0.6379773837471967,-0.2528862099438117
8779,2024-Jan-14 12:00,-0.6102309620905455,-0.6466581609917716,-0.2557260615597085
8780,2024-Jan-15 12:00,-0.5946924275868913,-0.6550976530877088,-0.25847012671237923
8781,2024-Jan-16 12:00,-0.5789292428574718,-0.6632894041244958,-0.261116873800187
8782,2024-Jan-17 12:00,-0.5629449707253547,-0.6712276797829158,-0.2636635804610378
8783,2024-Jan-18 12:00,-0.5467431072433295,-0.6789065480405444,-0.2661084778005372
8784,2024-Jan-19 12:00,-0.5303273294731551,-0.6863201617039452,-0.26844946707984985
8785,2024-Jan-20 12:00,-0.513701990601715,-0.6934623959650538,-0.27068412935878106
8786,2024-Jan-21 12:00,-0.4968714717051045,-0.7003270652446922,-0.27281056745902993
8787,2024-Jan-22 12:00,-0.4798398198504373,-0.7069084791556123,-0.2748265656847051
8788,2024-Jan-23 12:00,-0.4626116757774749,-0.7132006042643735,-0.27673001078121207
8789,2024-Jan-24 12:00,-0.44519176923426673,-0.719197446791897,-0.278518890035491
8790,2024-Jan-25 12:00,-0.4275859680234361,-0.7248924270166645,-0.28019128912100877
8791,2024-Jan-26 12:00,-0.40979825951423776,-0.7302805305116034,-0.2817445777153097
8792,2024-Jan-27 12:00,-0.39183519960460195,-0.7353550154609154,-0.2831770428869139
8793,2024-Jan-28 12:00,-0.3737013639676261,-0.7401105278459545,-0.2844866598855771
8794,2024-Jan-29 12:00,-0.35540413366111784,-0.744540515360126,-0.28567109881782715
8795,2024-Jan-30 12:00,-0.3369486841459031,-0.7486393871356661,-0.2867289247874422
8796,2024-Jan-31 12:00,-0.31834155286167665,-0.7524016020377532,-0.2876571977793014
8797,2024-Feb-01 12:00,-0.2995890435452702,-0.7558210927818471,-0.2884550543345665
8798,2024-Feb-02 12:00,-0.2806989283181523,-0.758892254935357,-0.289119339865627
8799,2024-Feb-03 12:00,-0.261677656730433,-0.7616094180005316,-0.2896489546409105
8800,2024-Feb-04 12:00,-0.2425334783681465,-0.7639667180186503,-0.29004208145955584
8801,2024-Feb-05 12:00,-0.22327304919287477,-0.765959146911458,-0.29029658510453665
8802,2024-Feb-06 12:00,-0.20390414183222086,-0.7675814567955781,-0.29041039995343715
8803,2024-Feb-07 12:00,-0.18443614613994336,-0.7688278772426312,-0.2903822896836467
8804,2024-Feb-08 12:00,-0.16487686605677787,-0.7696935757106675,-0.29021029659651393
8805,2024-Feb-09 12:00,-0.14523463098959213,-0.7701735997728283,-0.2898928911823298
8806,2024-Feb-10 12:00,-0.12551889377365139,-0.7702629764153719,-0.2894285777511057
8807,2024-Feb-11 12:00,-0.10573910562029008,-0.7699569933054147,-0.28881588655704676
8808,2024-Feb-12 12:00,-0.08590416525869092,-0.7692513838680902,-0.288052990360587
8809,2024-Feb-13 12:00,-0.06602404002473738,-0.7681416774672583,-0.2871388247124379
8810,2024-Feb-14 12:00,-0.046109257851227374,-0.7666237761978184,-0.2860719473500382
8811,2024-Feb-15 12:00,-0.026169751907657655,-0.7646936331655085,-0.28485164944272534
8812,2024-Feb-16 12:00,-0.0062154600741057475,-0.762347850372361,-0.28347608485575715
8813,2024-Feb-17 12:00,0.013741502232893043,-0.7595827354699203,-0.2819448592340957
8814,2024-Feb-18 12:00,0.0336912514402619,-0.7563952086583332,-0.2802567925040048
8815,2024-Feb-19 12:00,0.05362171916511517,-0.7527823959477402,-0.27841102005909457
8816,2024-Feb-20 12:00,0.07352194125888613,-0.7487414540305776,-0.2764073422763965
8817,2024-Feb-21 12:00,0.09337937194841424,-0.744270423673833,-0.27424438622059727
8818,2024-Feb-22 12:00,0.11318305248474024,-0.7393668736430145,-0.271922513992747
8819,2024-Feb-23 12:00,0.13291992283986848,-0.734029417192789,-0.26944089525551146
8820,2024-Feb-24 12:00,0.15257799524006013,-0.7282566627719649,-0.266799317586254
8821,2024-Feb-25 12:00,0.17214470684030825,-0.7220474541474531,-0.2639981690602412
8822,2024-Feb-26 12:00,0.19160704285100927,-0.7154014435486744,-0.2610369863043499
8823,2024-Feb-27 12:00,0.21095241046427765,-0.7083181058416772,-0.25791660546305256
8824,2024-Feb-28 12:00,0.23016725960766632,-0.700797915947976,-0.2546369951837055
8825,2024-Feb-29 12:00,0.2492390214788143,-0.6928412749032514,-0.25119868589017413
8826,2024-Mar-01 12:00,0.2681540371050311,-0.6844491738107191,-0.24760275799032075
8827,2024-Mar-02 12:00,0.2868987205591218,-0.6756232675582161,-0.24384976440424516
8828,2024-Mar-03 12:00,0.3054598718364308,-0.6663652134460629,-0.23994115123055668
8829,2024-Mar-04 12:00,0.32382439447720934,-0.6566773985199919,-0.2358774731083097
8830,2024-Mar-05 12:00,0.34197807017627463,-0.6465628113991656,-0.231660522922121
8831,2024-Mar-06 12:00,0.3599076205651919,-0.6360244821150347,-0.2272922603993074
8832,2024-Mar-07 12:00,0.37759950004836723,-0.6250665657835609,-0.22277339483610725
8833,2024-Mar-08 12:00,0.3950402950822107,-0.6136928945209001,-0.2181069276068973
8834,2024-Mar-09 12:00,0.4122168590600559,-0.6019082799789327,-0.21329425615747696
8835,2024-Mar-10 12:00,0.42911508415227534,-0.5897184993788832,-0.20833765500510776
8836,2024-Mar-11 12:00,0.44572251742916547,-0.5771285303622546,-0.20324027717479867
8837,2024-Mar-12 12:00,0.4620260971255018,-0.5641448308275943,-0.198004037090506
8838,2024-Mar-13 12:00,0.47801225373440825,-0.5507745657470359,-0.1926320908530442
8839,2024-Mar-14 12:00,0.49366918074203203,-0.5370242125848416,-0.18712742827184295
8840,2024-Mar-15 12:00,0.5089840050257872,-0.5229019273040919,-0.18149287998053432
8841,2024-Mar-16 12:00,0.5239442678011463,-0.5084160113295484,-0.175732186744283
8842,2024-Mar-17 12:00,0.5385388131395155,-0.49357429389578017,-0.16984894795907315
8843,2024-Mar-18 12:00,0.5527552869622785,-0.47838683870977733,-0.1638462765797895
8844,2024-Mar-19 12:00,0.5665827880523873,-0.462862590809318,-0.15772858076558705
8845,2024-Mar-20 12:00,0.5800100395413336,-0.44701199593679236,-0.15149980473594032
8846,2024-Mar-21 12:00,0.5930271061249794,-0.4308449170321876,-0.14516343812451116
8847,2024-Mar-22 12:00,0.60562376616834,-0.41437203923056176,-0.1387243037991092
8848,2024-Mar-23 12:00,0.617789907703006,-0.3976051485630958,-0.1321867961189117
8849,2024-Mar-24 12:00,0.6295166790355374,-0.3805552817244863,-0.12555524742518545
8850,2024-Mar-25 12:00,0.6407952855516753,-0.3632344477015312,-0.1188339398661976
8851,2024-Mar-26 12:00,0.6516171490015998,-0.34565507921213856,-0.11202854765354024
8852,2024-Mar-27 12:00,0.6619748330698003,-0.32782928939555883,-0.10514329429500413
8853,2024-Mar-28 12:00,0.67186101375487,-0.3097700860814918,-0.09818274766344846
8854,2024-Mar-29 12:00,0.6812688931246483,-0.2914903592417843,-0.09115291214358467
8855,2024-Mar-30 12:00,0.6901923637787902,-0.2730035094812058,-0.08405801344392776
8856,2024-Mar-31 12:00,0.6986258790334157,-0.25432275304520197,-0.07690337909430654
8857,2024-Apr-01 12:00,0.7065642120538222,-0.23546216014111473,-0.06969437547541556
8858,2024-Apr-02 12:00,0.7140032139110398,-0.2164345866304145,-0.062436057177208196
8859,2024-Apr-03 12:00,0.7209387060335313,-0.19725468814356273,-0.055133899134246225
8860,2024-Apr-04 12:00,0.7273674233161654,-0.1779363415597155,-0.04779308400307664
8861,2024-Apr-05 12:00,0.7332867668913386,-0.15849309086393373,-0.04041850854547779
8862,2024-Apr-06 12:00,0.7386943714918697,-0.13893969103382414,-0.03301624697921539
8863,2024-Apr-07 12:00,0.7435888508051646,-0.11928944399205604,-0.02559064919102853
8864,2024-Apr-08 12:00,0.7479690730590698,-0.09955679865235917,-0.018147623685721818
8865,2024-Apr-09 12:00,0.7518346049776289,-0.07975573323348599,-0.010691726965688823
8866,2024-Apr-10 12:00,0.7551855692073539,-0.059899694912067855,-0.003229094258763263
8867,2024-Apr-11 12:00,0.758022546749585,-0.04000321818554777,0.004236219626436573
8868,2024-Apr-12 12:00,0.7603467426896073,-0.020079696744434966,0.011698200351114027
8869,2024-Apr-13 12:00,0.7621598448860486,-0.00014299863791497098,0.019152545362091416
8870,2024-Apr-14 12:00,0.7634640573587772,0.01979422213586592,0.02659408622160908
8871,2024-Apr-15 12:00,0.764262088591769,0.039717783750624326,0.03401789016300512
8872,2024-Apr-16 12:00,0.7645570475578987,0.05961588739171341,0.04141926044844357
8873,2024-Apr-17 12:00,0.7643525974344705,0.07947469814502882,0.04879373732607814
8874,2024-Apr-18 12:00,0.7636527722128927,0.09928226338561534,0.05613635287087506
8875,2024-Apr-19 12:00,0.7624620838829551,0.11902574653736264,0.06344312174046558
8876,2024-Apr-20 12:00,0.7607854745230482,0.13869313167941194,0.07070917697342334
8877,2024-Apr-21 12:00,0.7586280848383467,0.1582732177032508,0.07793063973385571
8878,2024-Apr-22 12:00,0.7559956733869693,0.1777539957341723,0.08510312466668839
8879,2024-Apr-23 12:00,0.7528942038294332,0.19712430563508382,0.09222286775089471
8880,2024-Apr-24 12:00,0.7493298241030679,0.21637385339950962,0.09928597835167716
8881,2024-Apr-25 12:00,0.7453092492708827,0.23549157207571006,0.10628881877567233
8882,2024-Apr-26 12:00,0.7408394215984858,0.25446730795110095,0.11322724973019971
8883,2024-Apr-27 12:00,0.7359274208101217,0.27329121647099736,0.12009814973789354
8884,2024-Apr-28 12:00,0.7305807930944048,0.29195327616193106,0.12689828469467057
8885,2024-Apr-29 12:00,0.7248069864997997,0.31044492709571403,0.13362392729307607
8886,2024-Apr-30 12:00,0.718613921748789,0.32875684929771315,0.14027238711291704
8887,2024-May-01 12:00,0.7120092585210438,0.3468811393250243,0.14684087344061714
8888,2024-May-02 12:00,0.7050019731900937,0.3648082607392176,0.15332572781050896
8889,2024-May-03 12:00,0.6975996428868905,0.3825314903055184,0.15972511759954516
8890,2024-May-04 12:00,0.6898110146935214,0.4000430627657041,0.16603558088190631
8891,2024-May-05 12:00,0.6816446657327897,0.4173354149689691,0.1722554986792592
8892,2024-May-06 12:00,0.6731092127058893,0.43440197464846386,0.17838201267011403
8893,2024-May-07 12:00,0.664213871819049,0.4512354801315106,0.1844129608279569
8894,2024-May-08 12:00,0.6549665858638608,0.46783092560391154,0.19034649888997465
8895,2024-May-09 12:00,0.6453770858501005,0.4841812982922048,0.19618032536318175
8896,2024-May-10 12:00,0.6354540384076391,0.5002812841814834,0.20191285582157503
8897,2024-May-11 12:00,0.6252061284176588,0.5161258897613166,0.2075424489072683
8898,2024-May-12 12:00,0.6146425915396824,0.5317101262111725,0.21306662103082874
8899,2024-May-13 12:00,0.6037722375529967,0.5470289499607286,0.21848519919233816
8900,2024-May-14 12:00,0.592604781866,0.562077618718476,0.22379560124267556
8901,2024-May-15 12:00,0.5811479311839408,0.5768530887519173,0.2289971756374118
8902,2024-May-16 12:00,0.5694115790385779,0.5913505992100226,0.23408844299476644
8903,2024-May-17 12:00,0.5574047427147907,0.6055664971534379,0.23906828561326385
8904,2024-May-18 12:00,0.5451355277976996,0.6194982187100868,0.2439355549829893
8905,2024-May-19 12:00,0.5326131675638106,0.6331420718379309,0.2486898764412166
8906,2024-May-20 12:00,0.5198461284385478,0.6464956052873988,0.25333005341539966
8907,2024-May-21 12:00,0.5068436900356538,0.6595557734020314,0.2578552689203922
8908,2024-May-22 12:00,0.49361408151955943,0.6723204439654248,0.2622650931731851
8909,2024-May-23 12:00,0.48016603053601775,0.6847874440028936,0.2665586803687153
8910,2024-May-24 12:00,0.46650814651587375,0.6969547402205266,0.2707355784950257
8911,2024-May-25 12:00,0.4526479626273967,0.7088211879295082,0.27479532928665396
8912,2024-May-26 12:00,0.4385949208337956,0.7203843945403258,0.2787378791723634
8913,2024-May-27 12:00,0.42435642511252786,0.731643609241684,0.2825627669639458
8914,2024-May-28 12:00,0.40994077321389943,0.7425974949173434,0.2862699424601435
8915,2024-May-29 12:00,0.3953562792436172,0.7532450359302771,0.2898589493662399
8916,2024-May-30 12:00,0.380610024930547,0.7635858472620495,0.2933297484030366
8917,2024-May-31 12:00,0.36571123074891787,0.7736185818409147,0.29668231021320207
8918,2024-Jun-01 12:00,0.35066627325844557,0.7833434384432905,0.2999166170850943
8919,2024-Jun-02 12:00,0.3354831200251747,0.7927599322457854,0.3030326646059189
8920,2024-Jun-03 12:00,0.32016957488234243,0.8018674783076976,0.30603130044601107
8921,2024-Jun-04 12:00,0.30473302649408057,0.8106664270015458,0.30891171937471806
8922,2024-Jun-05 12:00,0.2891799674770678,0.8191569123138662,0.31167480852078183
8923,2024-Jun-06 12:00,0.2735181533991464,0.8273391611888402,0.31432021728332943
