element,sp_num,obs_wl_air(nm),unc_obs_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""535.83797""","=""0.00009""","=""14""","=""""",,"=""189934.6322""","=""208591.8039""","=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""535.8616""","=""0.0008""","=""2""","=""""",,"=""187589.3383""","=""206245.6390""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<1>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""535.90657""","=""0.00006""","=""6""","=""""",,"=""190942.7220""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""536.4142""","=""0.0008""","=""1""","=""""",,"=""186340.5616""","=""204977.6464""","=""3s2.3p4.(3P).4d""","=""4F""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""536.5485""","=""0.0008""","=""1""","=""""",,"=""183797.4473""","=""202429.8993""","=""3s2.3p4.(3P).4d""","=""4D""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""537.2007""","=""0.0008""","=""2""","=""""",,"=""195281.4505""","=""213891.30""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""1/2""","=""3s2.3p4.(3P<2>).7g""","=""2[2]""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""537.233""","=""0.002""","=""0""","=""""",,"=""186470.3603""","=""205079.1331""","=""3s2.3p4.(3P).4d""","=""4P""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""537.66347""","=""0.00009""","=""12""","=""""",,"=""195297.6798""","=""213891.504""","=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""3s2.3p4.(3P<2>).7g""","=""2[2]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""537.8077""","=""0.0002""","=""7""","=""""",,"=""190106.3000""","=""208695.1309""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""537.894""","=""0.002""","=""0""","=""""",,"=""186470.3603""","=""205056.3109""","=""3s2.3p4.(3P).4d""","=""4P""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""537.91666""","=""0.00006""","=""2""","=""""",,"=""191012.4246""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""538.2330""","=""0.0008""","=""2""","=""""",,"=""189437.7396""","=""208011.8628""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""538.43742""","=""0.00013""","=""8""","=""""",,"=""190106.3000""","=""208673.3904""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""538.6519""","=""0.0008""","=""2""","=""""",,"=""187589.3383""","=""206149.0242""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<1>).5f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""539.122""","=""0.002""","=""0""","=""""",,"=""161048.7411""","=""179592.2248""","=""3s2.3p4.(3P).4p""","=""4S*""","=""3/2""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""539.36015""","=""0.00013""","=""8""","=""""",,"=""190733.0156""","=""209268.3541""","=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""539.481""","=""0.002""","=""1""","=""""",,"=""187589.3383""","=""206120.3769""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(3P<1>).5f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""539.75164""","=""0.00003""","=""35""","=""""",,"=""189415.0280""","=""207936.9137""","=""3s2.3p4.(3P).5p""","=""4D*""","=""7/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""540.062""","=""0.002""","=""1""","=""""",,"=""188766.2129""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""540.2170""","=""0.0008""","=""1""","=""""",,"=""183914.6440""","=""202420.5754""","=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""540.26051""","=""0.00007""","=""15""","=""""",,"=""190511.2674""","=""209015.7090""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""2F""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""540.73448""","=""0.00004""","=""24""","=""""",,"=""189654.8487""","=""208143.0731""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""540.9401""","=""0.0008""","=""1""","=""""",,"=""183986.0137""","=""202467.1718""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""541.1646""","=""0.0008""","=""3""","=""""",,"=""183675.6614""","=""202149.1571""","=""3s2.3p4.(3P).4d""","=""4D""","=""7/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""541.24465""","=""0.00006""","=""6""","=""""",,"=""190942.7220""","=""209413.5184""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""3/2""",,"=""""","=""L2634""",
Ar,2,"=""541.6710""","=""0.0008""","=""1""","=""""",,"=""183797.4473""","=""202253.6552""","=""3s2.3p4.(3P).4d""","=""4D""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""542.1352""","=""""","=""5""","=""6.0e+05""",D,"=""105462.7596""","=""123903.220""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",,"=""T1164n""","=""L2634""",
Ar,2,"=""542.503""","=""0.002""","=""0""","=""""",,"=""191169.5946""","=""209597.4982""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""543.294""","=""0.002""","=""1""","=""""",,"=""191012.4246""","=""209413.5184""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""543.9676""","=""0.0008""","=""3""","=""""",,"=""172213.8798""","=""190592.2306""","=""3s2.3p4.(1D).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""544.0524""","=""0.0008""","=""1""","=""""",,"=""190106.3000""","=""208481.7065""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""544.0932""","=""0.0008""","=""2""","=""""",,"=""184093.1337""","=""202467.1718""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""544.36893""","=""0.00016""","=""7""","=""""",,"=""191012.4246""","=""209377.2099""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2F""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""544.7556""","=""0.0008""","=""2""","=""""",,"=""183797.4473""","=""202149.1571""","=""3s2.3p4.(3P).4d""","=""4D""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""545.111""","=""0.002""","=""0.5""","=""""",,"=""172829.6539""","=""191169.5946""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""545.1652""","=""""","=""10""","=""4.7e+05""",D+,"=""104102.0990""","=""122440.0672""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""545.3634""","=""0.0008""","=""5*""","=""""",,"=""189415.0280""","=""207746.4757""","=""3s2.3p4.(3P).5p""","=""4D*""","=""7/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""545.3634""","=""0.0008""","=""5*""","=""""",,"=""190592.2306""","=""208923.4846""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""545.43052""","=""0.00013""","=""11*""","=""""",,"=""188766.2129""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""545.43052""","=""0.00013""","=""11*""","=""""",,"=""190592.2306""","=""208921.2645""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""545.4757""","=""0.0008""","=""1""","=""""",,"=""184093.1337""","=""202420.5754""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""545.6382""","=""0.0008""","=""5""","=""""",,"=""190592.2306""","=""208914.333""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(3P<2>).7p""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""546.64338""","=""0.00006""","=""6""","=""""",,"=""186816.0496""","=""205104.4297""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",,"=""""","=""L2634""",
Ar,2,"=""546.9098""","=""0.0003""","=""4""","=""""",,"=""189415.0280""","=""207694.4965""","=""3s2.3p4.(3P).5p""","=""4D*""","=""7/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""547.0307""","=""0.0008""","=""2""","=""""",,"=""184191.7917""","=""202467.1718""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""547.2642""","=""0.0008""","=""1""","=""""",,"=""183986.0137""","=""202253.6552""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""547.612""","=""0.002""","=""0""","=""""",,"=""191012.4246""","=""209268.3541""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""548.1997""","=""0.0008""","=""1""","=""""",,"=""189040.9351""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""548.4311""","=""0.0008""","=""1""","=""""",,"=""184191.7917""","=""202420.5754""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""548.6102""","=""0.0008""","=""1""","=""""",,"=""190106.3000""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""549.0667""","=""0.0008""","=""1""","=""""",,"=""191169.5946""","=""209377.2099""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2F""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""549.5874""","=""""","=""25""","=""1.69e+06""",C,"=""105462.7596""","=""123653.177""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""4""",,"=""T1218n""","=""L2634""",
Ar,2,"=""549.7123""","=""0.0008""","=""3""","=""""",,"=""191012.4246""","=""209198.6869""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""549.81838""","=""0.00019""","=""8""","=""""",,"=""172829.6539""","=""191012.4246""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""549.8972""","=""0.0016""","=""2bl""","=""""",,"=""186816.0496""","=""204996.1739""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""550.03323""","=""0.00014""","=""10""","=""""",,"=""172335.5985""","=""190511.2674""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""550.1480""","=""0.0008""","=""2l""","=""""",,"=""172335.5985""","=""190507.4128""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""",,"=""""","=""L14821""",
Ar,3,"=""550.22""","=""0.05""","=""""","=""""",,"=""207233.003""","=""225404.1120""","=""3s2.3p3.(2P*).4s""","=""3P*""","=""2""","=""3s2.3p3.(2D*).4p""","=""3D""","=""3""",,"=""""","=""L16082""",
Ar,2,"=""550.3256""","=""0.0008""","=""3""","=""""",,"=""190507.4128""","=""208673.3904""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""550.413""","=""0.0008""","=""0""","=""""",,"=""183986.0137""","=""202149.1571""","=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""550.445""","=""0.0008""","=""0""","=""""",,"=""190511.2674""","=""208673.3904""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""550.4917""","=""0.0008""","=""3""","=""""",,"=""184093.1337""","=""202253.6552""","=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,1,"=""550.6113""","=""""","=""5""","=""3.6e+05""",D+,"=""105617.2700""","=""123773.8614""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""550.7762""","=""0.0002""","=""6""","=""""",,"=""191974.5800""","=""210125.7255""","=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""551.3303""","=""0.0008""","=""1""","=""""",,"=""190196.2066""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""551.6668""","=""0.0008""","=""2""","=""""",,"=""186816.0496""","=""204937.8473""","=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",,"=""""","=""L14821""",
Ar,2,"=""551.9337""","=""0.0008""","=""4""","=""""",,"=""172829.6539""","=""190942.7220""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""552.174""","=""0.0008""","=""1""","=""""",,"=""186891.0393""","=""204996.1739""","=""3s2.3p4.(3P).4d""","=""4P""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""552.3690""","=""0.0008""","=""2""","=""""",,"=""191169.5946""","=""209268.3541""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4F""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""552.5856""","=""0.0008""","=""2""","=""""",,"=""189654.8487""","=""207746.4757""","=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""4D""","=""5/2""",,"=""""","=""L14821""",
Ar,10,"=""553.3265""","=""0.0002""","=""""","=""1.06e+02""",B,"=""0.000""","=""18067.494""","=""2s2.2p5""","=""2P*""","=""3/2""","=""2s2.2p5""","=""2P*""","=""1/2""",M1,"=""T335""","=""L11956""",
Ar,2,"=""553.496""","=""0.0008""","=""0h""","=""""",,"=""184191.7917""","=""202253.6552""","=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""553.551""","=""0.0008""","=""1h""","=""""",,"=""186891.0393""","=""204951.1273""","=""3s2.3p4.(3P).4d""","=""4P""","=""5/2""","=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""553.7290""","=""0.0008""","=""5""","=""""",,"=""189040.9351""","=""207095.2846""","=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""554.3880""","=""0.0008""","=""1""","=""""",,"=""190733.0156""","=""208765.8367""","=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""1/2""",,"=""""","=""L14821""",
Ar,2,"=""554.50492""","=""0.00019""","=""7""","=""""",,"=""191169.5946""","=""209198.6869""","=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""555.40227""","=""0.00005""","=""29""","=""""",,"=""190592.2306""","=""208592.2016""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""555.4146""","=""0.0002""","=""9""","=""""",,"=""190592.2306""","=""208591.8039""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""1/2""",,"=""""","=""L11520""",
Ar,1,"=""555.8702""","=""""","=""25""","=""1.42e+06""",C,"=""104102.0990""","=""122086.9164""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,2,"=""556.3196""","=""0.0008""","=""2""","=""""",,"=""192556.9179""","=""210527.119""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).6f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,1,"=""557.2541""","=""""","=""10""","=""6.6e+05""",C,"=""105617.2700""","=""123557.4227""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).5d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
Ar,2,"=""557.76857""","=""0.00013""","=""9""","=""""",,"=""174409.8916""","=""192333.4986""","=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""557.8521""","=""0.0004""","=""4""","=""""",,"=""192556.9179""","=""210477.822""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""558.261""","=""0.002""","=""1""","=""""",,"=""192556.9179""","=""210464.709""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""558.810""","=""0.0008""","=""0.5""","=""""",,"=""192556.9179""","=""210447.1140""","=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).6f""","=""2[4]*""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""559.2200""","=""0.0008""","=""1""","=""""",,"=""185624.8282""","=""203501.8810""","=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""559.352""","=""0.002""","=""1""","=""""",,"=""192712.058""","=""210584.91""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).6f""","=""2[1]*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""560.262""","=""0.002""","=""0.5""","=""""",,"=""186074.4375""","=""203918.1752""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4S*""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""560.39355""","=""0.00006""","=""3""","=""""",,"=""189437.7396""","=""207277.3869""","=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""3/2""",,"=""""","=""L2634""",
Ar,1,"=""560.6733""","=""""","=""35""","=""2.20e+06""",C,"=""104102.0990""","=""121932.8477""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
Ar,2,"=""560.95799""","=""0.00006""","=""5""","=""""",,"=""190507.4128""","=""208329.1101""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""4P""","=""1/2""",,"=""""","=""L2634""",
Ar,2,"=""561.1667""","=""0.0008""","=""2""","=""""",,"=""192712.058""","=""210527.119""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).6f""","=""2[2]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""561.726""","=""0.0008""","=""0""","=""""",,"=""196076.4715""","=""213873.80""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""562.151""","=""0.0008""","=""0*""","=""""",,"=""196089.9385""","=""213873.80""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""562.151""","=""0.0008""","=""0*""","=""""",,"=""196089.9385""","=""213873.677""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L14821""",
Ar,2,"=""562.4005""","=""0.0008""","=""1""","=""""",,"=""172816.2926""","=""190592.2306""","=""3s2.3p4.(1D).4p""","=""2P*""","=""1/2""","=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""562.56764""","=""0.00013""","=""10""","=""""",,"=""172335.5985""","=""190106.3000""","=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""563.11568""","=""0.00011""","=""8""","=""""",,"=""191012.4246""","=""208765.8367""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""563.1381""","=""0.0008""","=""1""","=""""",,"=""192712.058""","=""210464.709""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""5/2""",,"=""""","=""L14821""",
Ar,2,"=""563.4661""","=""0.0008""","=""2""","=""""",,"=""190507.4128""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""563.58812""","=""0.00006""","=""13""","=""""",,"=""190511.2674""","=""208249.7978""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""3s2.3p4.(3P).7s""","=""2P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""564.2413""","=""0.0008""","=""2""","=""2.e+05""",C,"=""143371.4364""","=""161089.3846""","=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""3s2.3p4.(3P).4p""","=""2S*""","=""1/2""",,"=""T926""","=""L14821""",
Ar,1,"=""565.0704""","=""""","=""20""","=""3.20e+06""",C,"=""104102.0990""","=""121794.0988""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""L2634""",
Ar,2,"=""565.368""","=""0.0008""","=""0""","=""""",,"=""191012.4246""","=""208695.1309""","=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""3/2""",,"=""""","=""L14821""",
Ar,2,"=""565.4020""","=""0.0008""","=""2""","=""""",,"=""172829.6539""","=""190511.2674""","=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""",,"=""""","=""L14821""",
