t,x,y,z
3800.0,0.3843838628728151,0.7140777724452462,0.27526405504992757
3800.5,0.37487374666409007,0.7130104738548039,0.27462785350742613
3801.0,0.36531869632461,0.7118589895400059,0.2739592378764804
3801.5,0.35571899697482423,0.710621845471283,0.273257667617078
3802.0,0.34607495706921715,0.709297533789953,0.2725225902068078
3802.5,0.33638690971217905,0.7078845119258328,0.2717534408461356
3803.0,0.3266552140486468,0.7063812016973134,0.270949642159044
3803.5,0.3168802567339391,0.7047859883945022,0.27011060388937796
3804.0,0.30706245348748334,0.7030972198461952,0.26923572259329437
3804.5,0.29720225073539813,0.7013132054716024,0.26832438132828623
3805.0,0.2873001273471978,0.699432215317971,0.2673759493393359
3805.5,0.2773565964721823,0.6974524790854332,0.2663897817428355
3806.0,0.2673722074814097,0.6953721851406826,0.26536521920901457
3806.5,0.25734754802147536,0.6931894795213424,0.26430158764372613
3807.0,0.24728324618668204,0.6909024649332015,0.2631981978705669
3807.5,0.23717997281654754,0.6885091997428431,0.2620543453144418
3808.0,0.2270384439259859,0.6860076969685726,0.26086930968783956
3808.5,0.21685942327589056,0.6833959232729896,0.2596423546812583
3809.0,0.20664372509225584,0.6806717979610241,0.2583727276594009
3809.5,0.196392216942404,0.6778331919878016,0.2570596593649847
3810.0,0.18610582277731133,0.6748779269812961,0.2557023636322285
3810.5,0.17578552614946483,0.6718037742853975,0.2543000371123475
3811.0,0.1654323736161396,0.6686084540297607,0.2528518590136743
3811.5,0.15504747833842147,0.6652896342336259,0.25135699085933244
3812.0,0.14463202388675406,0.6618449299517141,0.24981457626574805
3812.5,0.13418726826422642,0.6582719024713091,0.24822374074566902
3813.0,0.12371454815923909,0.6545680585707622,0.24658359153978598
3813.5,0.11321528343959153,0.6507308498508867,0.24489321748152026
3814.0,0.10269098190040458,0.6467576721520898,0.24315168890006725
3814.5,0.09214324427862111,0.642645865071578,0.24135805756734055
3815.0,0.08157376954709897,0.6383927115966613,0.23951135669510115
3815.5,0.07098436050152102,0.6339954378719805,0.23761060098922931
3816.0,0.06037692965345114,0.6294512131205141,0.23565478676884852
3816.5,0.04975350544287744,0.6247571497404096,0.23364289215883605
3817.0,0.039116238783448436,0.619910303602096,0.23157387736513413
3817.5,0.0284674099533119,0.6149076745727692,0.22944668504325813
3818.0,0.01780943584397888,0.6097462072982021,0.22726024077144213
3818.5,0.007144877578897428,0.6044227922749492,0.22501345364100467
3819.0,-0.003523551487575644,0.5989342672493919,0.22270521697774823
3819.5,-0.014192977381468406,0.5932774189837082,0.22033440920952008
3820.0,-0.024860356723131836,0.5874489854327833,0.21789989489648315
3820.5,-0.03552246753838806,0.5814456583802695,0.21540052594214829
3821.0,-0.046175899664157805,0.5752640865864874,0.2128351430048138
3821.5,-0.0568170447491496,0.5689008795056275,0.21020257713075058
3822.0,-0.0674420858542094,0.5623526116346926,0.20750165163221776
3822.5,-0.07804698666174247,0.5556158275618908,0.20473118423523137
3823.0,-0.08862748030935096,0.5486870477875984,0.20188998952387546
3823.5,-0.09917905786958778,0.5415627753965897,0.1989768817098434
3824.0,-0.10969695650565947,0.5342395036658607,0.19599067775779766
3824.5,-0.12017614734213161,0.5267137246979803,0.19293020089897406
3825.0,-0.1306113231003747,0.5189819391753521,0.18979428456722902
3825.5,-0.1409968855607545,0.5110406673359186,0.18658177679331486
3826.0,-0.1513269329275919,0.502886461275505,0.1832915450945636
3826.5,-0.16159524718882617,0.4945159186859169,0.1799224818982043
3827.0,-0.17179528158024013,0.48592569814086095,0.17647351053719046
3827.5,-0.18192014828417524,0.47711253604334497,0.1729435918574956
3828.0,-0.19196260651493469,0.46807326534811183,0.16933173147523858
3828.5,-0.20191505116760228,0.45880483617037865,0.16563698772053123
3829.0,-0.21176950223375826,0.44930433838719547,0.16185848030242567
3829.5,-0.22151759521643316,0.4395690263295206,0.1579953997255614
3830.0,-0.23115057280742374,0.42959634565098975,0.1540470174838252
3830.5,-0.24065927812243137,0.419383962442635,0.1500126970493196
3831.0,-0.2500341498229054,0.4089297946407465,0.14589190566588534
3831.5,-0.2592652194872645,0.3982320457468902,0.14168422694510657
3832.0,-0.268342111627463,0.38728924084402555,0.13738937424885722
3832.5,-0.277254046778473,0.3761002648499894,0.13300720482578932
3833.0,-0.28598984811676836,0.3646644028986724,0.12853773464952015
3833.5,-0.2945379520875914,0.3529813826795122,0.12398115388349228
3834.0,-0.30288642353761414,0.3410514184971975,0.11933784287151969
3834.5,-0.3110229758572973,0.3288752567357634,0.11460838852395835
3835.0,-0.31893499663316954,0.31645422232497367,0.10979360093748365
3835.5,-0.3266095792916601,0.303790265713027,0.10489453005205157
3836.0,-0.33403356118011124,0.2908860097497461,0.09991248211240547
3836.5,-0.3411935684743171,0.2777447957808094,0.09484903566442501
3837.0,-0.3480760682227619,0.26437072814937973,0.08970605677987814
3837.5,-0.3546674277334219,0.2507687162006138,0.08448571316828703
3838.0,-0.360953981378087,0.2369445127918116,0.07919048680346341
3838.5,-0.3669221047311142,0.22290474823197723,0.07382318466689797
3839.0,-0.37255829577518557,0.20865695851555102,0.06838694719290556
3839.5,-0.377849262698391,0.19420960668266107,0.0628852539936345
3840.0,-0.3827820175790906,0.1795720961391224,0.057321926448110745
3840.5,-0.3873439750138234,0.1647547748098554,0.05170112676059943
3841.0,-0.3915230544974104,0.14976892908477005,0.04602735313148363
3841.5,-0.3953077851236479,0.13462676665025486,0.04030543073976125
3842.0,-0.39868741095157867,0.11934138748397762,0.03454049831046257
3842.5,-0.4016519951892582,0.10392674252467453,0.028737990132102736
3843.0,-0.4041925211975717,0.08839757980794373,0.022903613496839673
3843.5,-0.40630098822372257,0.07276937817625406,0.01704332165621445
3844.0,-0.4079704997485889,0.05705826901565366,0.011163282513919263
3844.5,-0.40919534238254573,0.04128094682919675,0.005269843408619137
3845.0,-0.4099710533751789,0.02545456981175837,-0.0006305075316576578
3845.5,-0.41029447501565636,0.00959665192512252,-0.006531182863183788
3846.0,-0.41016379448747337,-0.006275051731697589,-0.01242553942508855
3846.5,-0.40957856809398335,-0.022142664220609086,-0.018306923278849585
3847.0,-0.4085397291750694,-0.03798830852219092,-0.024168715150820738
3847.5,-0.40704957947230197,-0.053794229450780225,-0.030004375516199652
3848.0,-0.40511176414932376,-0.06954291341611178,-0.03580748847099701
3848.5,-0.40273123111433673,-0.08521720379773615,-0.04157180357827522
3849.0,-0.3999141757015047,-0.1008004098563797,-0.047291274943937346
3849.5,-0.3966679721290447,-0.11627640733589309,-0.05296009687171537
3850.0,-0.3930010934485323,-0.13162972919712493,-0.05857273556138545
3850.5,-0.3889230219217326,-0.1468456452548081,-0.06412395644235028
3851.0,-0.38444415190231185,-0.16191022984265194,-0.06960884686986968
3851.5,-0.37957568735939795,-0.17681041699255842,-0.0750228340467544
3852.0,-0.37432953616204195,-0.19153404296448773,-0.08036169816317164
3852.5,-0.3687182031561114,-0.20606987628951773,-0.08562158086614374
3853.0,-0.36275468391881854,-0.22040763577842332,-0.09079898927431847
3853.5,-0.3564523608837159,-0.23453799719336368,-0.09589079583987027
3854.0,-0.3498249033040665,-0.248452589476105,-0.10089423442650335
3854.5,-0.34288617227838664,-0.26214398157097035,-0.10580689302016193
3855.0,-0.3356501318110146,-0.2756056609755641,-0.11062670351798008
3855.5,-0.3281307666335632,-0.2888320052007201,-0.11535192905276699
3856.0,-0.32034200727891704,-0.3018182473282436,-0.11998114930706667
3856.5,-0.3122976626847407,-0.31456043682706825,-0.12451324425503521
3857.0,-0.304011360412937,-0.3270553967321737,-0.12894737674467258
3857.5,-0.29549649440779835,-0.33930067821283716,-0.1332829742999156
3858.0,-0.2867661800797763,-0.35129451346391694,-0.13751971048417258
3858.5,-0.27783321639342246,-0.3630357677517816,-0.1416574861262116
3859.0,-0.2687100545557161,-0.3745238913402444,-0.1456964106677608
3859.5,-0.25940877284246866,-0.3857588719156324,-0.14963678385123053
3860.0,-0.24994105706303538,-0.39674118802727765,-0.15347907792680873
3860.5,-0.24031818614431788,-0.4074717639626976,-0.15722392052164424
3861.0,-0.23055102231093105,-0.41795192638732487,-0.16087207828050898
3861.5,-0.22065000534657642,-0.4281833629978981,-0.16442444135752918
3862.0,-0.21062515043943258,-0.4381680833670885,-0.16788200881244342
3862.5,-0.2004860491392855,-0.4479083820946815,-0.17124587494233745
3863.0,-0.19024187298405082,-0.4574068043274652,-0.17451721656080632
3863.5,-0.17990137938652082,-0.466666113665356,-0.17769728122074827
3864.0,-0.1694729194070573,-0.475689262434613,-0.18078737636424402
3864.5,-0.1589644470733434,-0.48447936427950383,-0.18378885937291317
3865.0,-0.14838352994327314,-0.49303966900066976,-0.1867031284844242
3865.5,-0.1377373606408778,-0.5013735395509316,-0.18953161453518969
3866.0,-0.1270327691272999,-0.5094844310865808,-0.19227577348536287
3866.5,-0.1162762354989456,-0.517375871963601,-0.1949370796798204
3867.0,-0.10547390313279673,-0.5250514465630796,-0.19751701979758524
3867.5,-0.09463159202437657,-0.5325147798276932,-0.20001708744191132
3868.0,-0.08375481218697924,-0.5397695233910551,-0.20243877832378876
3868.5,-0.07284877700156708,-0.5468193431834032,-0.20478358599279137
3869.0,-0.061918416425306926,-0.5536679084002097,-0.2070529980707984
3869.5,-0.05096838998310119,-0.5603188817244223,-0.2092484929460775
3870.0,-0.04000309948092774,-0.566775910697947,-0.2113715368873964
3870.5,-0.029026701392416927,-0.573042620143388,-0.21342358154015956
